timestamp,id,open_state.amount_quote,open_state.last_low,open_state.last_low_timestamp,open_state.last_high,open_state.last_high_timestamp,close_state.amount_quote,close_state.last_low,close_state.last_low_timestamp,close_state.last_high,close_state.last_high_timestamp,close_state.direction,close_state.open_price,open_order.market,open_order.type,open_order.amount,open_order.limit_price,open_order.status,open_order.exec_gross_amount_base,open_order.exec_gross_amount_quote,open_order.exec_fees_quote,open_order.finish_timestamp,open_order.exec_gross_price,open_order.exec_net_amount_base,open_order.exec_net_amount_quote,open_order.exec_net_price,open_order.exec_fees_percent,close_order.market,close_order.type,close_order.amount,close_order.limit_price,close_order.status,close_order.exec_gross_amount_base,close_order.exec_gross_amount_quote,close_order.exec_fees_quote,close_order.finish_timestamp,close_order.exec_gross_price,close_order.exec_net_amount_base,close_order.exec_net_amount_quote,close_order.exec_net_price,close_order.exec_fees_percent,size_quote,gross_profit_quote,gross_profit_percent,net_profit_quote,net_profit_percent,open_timestamp,close_timestamp,direction,open_price,close_price,close_trigger
2020-10-14T09:51:42.464045,dcf41cb0-0e02-11eb-8d15-b42e9948224b,100.0,6860.0,2020-01-03 02:01:00,7972.0,2020-01-07 00:31:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,buy,0.0125439,8769.2,finished,0.0125439,99.9999708,0.25999992408,2020-01-07 00:31:00,7972.0,0.0125439,100.25997072408,7992.7272,0.0026,Kraken-BTC-EUR,sell,0.0125439,7227.0,finished,0.0125439,100.72764243900001,0.2618918703414,2020-01-08 17:23:00,8030.01,0.0125439,100.4657505686586,8009.131974000001,0.0026,100.25997072408,0.7276716390000075,0.007257848109716618,0.20577984457860055,0.0020524626437894745,2020-01-07 00:31:00,2020-01-08 17:23:00,long,7972.0,8030.01,trailing-stop-loss
2020-10-14T09:51:42.490156,dcf81694-0e02-11eb-8d15-b42e9948224b,100.0,7742.52,2020-01-07 16:01:00,8457.77,2020-01-08 00:58:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,sell,0.01253816,7178.1,finished,0.01253816,99.99997580399999,0.2599999370904,2020-01-08 19:46:00,7975.65,0.01253816,99.73997586690959,7954.913309999999,0.0026000000000000003,Kraken-BTC-EUR,buy,0.01253816,9820.0,finished,0.01253816,111.93179038640001,0.29102265500464003,2020-01-17 06:00:00,8927.29,0.01253816,112.22281304140465,8950.500954000001,0.0026,99.73997586690959,-11.931814582400023,-0.11962921064189472,-12.48283717449506,-0.12515380183319708,2020-01-08 19:46:00,2020-01-17 06:00:00,short,7975.65,8927.29,open-long
2020-10-14T09:51:42.610118,dd0a64a2-0e02-11eb-8d15-b42e9948224b,100.0,7682.88,2020-01-10 08:50:00,8927.29,2020-01-17 06:00:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,buy,0.01120161,9820.0,finished,0.01120161,100.00002093690001,0.26000005443594004,2020-01-17 06:00:00,8927.29,0.01120161,100.26002099133595,8950.500954000001,0.0026,Kraken-BTC-EUR,sell,0.01120161,7785.0,finished,0.01120161,96.8939265,0.2519242089,2020-01-19 11:02:00,8650.0,0.01120161,96.64200229110001,8627.51,0.0026,100.26002099133595,-3.1060944369000083,-0.03098038885478015,-3.618018700235936,-0.03608635490459941,2020-01-17 06:00:00,2020-01-19 11:02:00,long,8927.29,8650.0,open-short
2020-10-14T09:51:42.641867,dd0f3cac-0e02-11eb-8d15-b42e9948224b,100.0,8650.0,2020-01-19 11:02:00,9188.1,2020-01-19 03:29:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,sell,0.01156069,7785.0,finished,0.01156069,99.99996850000001,0.2599999181,2020-01-19 11:02:00,8650.0,0.01156069,99.73996858190002,8627.510000000002,0.0026,Kraken-BTC-EUR,buy,0.01156069,10465.5,finished,0.01156069,109.9892139083,0.28597195616158,2020-01-30 18:43:00,9514.07,0.01156069,110.27518586446158,9538.806582,0.0026,99.73996858190002,-9.989245408299993,-0.10015288304504999,-10.535217282561561,-0.10562683578460046,2020-01-19 11:02:00,2020-01-30 18:43:00,short,8650.0,9514.07,open-long
2020-10-14T09:51:42.802073,dd27af3a-0e02-11eb-8d15-b42e9948224b,100.0,8213.37,2020-01-24 11:00:00,9514.07,2020-01-30 18:43:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,buy,0.01051075,10465.5,finished,0.01051075,100.00001125249999,0.26000002925649995,2020-01-30 18:43:00,9514.07,0.01051075,100.26001128175649,9538.806582,0.0026,Kraken-BTC-EUR,sell,0.01051075,8187.1,finished,0.01051075,95.6140854925,0.24859662228049997,2020-02-04 12:36:00,9096.79,0.01051075,95.3654888702195,9073.138346,0.0026,100.26001128175649,-4.385925759999992,-0.04374551432748606,-4.894522411536997,-0.04881829105107645,2020-01-30 18:43:00,2020-02-04 12:36:00,long,9514.07,9096.79,trailing-stop-loss
2020-10-14T09:51:42.988718,dd4429a8-0e02-11eb-8d15-b42e9948224b,100.0,9076.38,2020-02-04 13:21:00,10500.0,2020-02-13 13:48:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,sell,0.01011839,8894.7,finished,0.01011839,100.00004837,0.260000125762,2020-02-15 15:53:00,9883.0,0.01011839,99.740048244238,9857.3042,0.0026,Kraken-BTC-EUR,buy,0.01011839,5065.5,finished,0.01011839,46.5947812144,0.12114643115743999,2020-03-13 02:30:00,4604.96,0.01011839,46.71592764555744,4616.932896,0.0026,99.740048244238,53.4052671556,0.5354445691145455,53.024120598680554,0.5316231697506099,2020-02-15 15:53:00,2020-03-13 02:30:00,short,9883.0,4604.96,open-long
2020-10-14T09:51:43.373365,dd7edae4-0e02-11eb-8d15-b42e9948224b,100.0,3865.0,2020-03-13 02:15:00,10288.0,2020-02-19 17:29:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,buy,0.02171572,5065.5,finished,0.02171572,100.0000219712,0.26000005712512,2020-03-13 02:30:00,4604.96,0.02171572,100.26002202832512,4616.932896,0.0026,Kraken-BTC-EUR,sell,0.02171572,4542.1,finished,0.02171572,109.5933755956,0.28494277654856,2020-03-13 02:51:00,5046.73,0.02171572,109.30843281905143,5033.608501999999,0.0026,100.26002202832512,9.593353624399995,0.09568473485563082,9.048410790726308,0.0902494394841643,2020-03-13 02:30:00,2020-03-13 02:51:00,long,4604.96,5046.73,trailing-stop-loss
2020-10-14T09:51:43.373993,dd7ef326-0e02-11eb-8d15-b42e9948224b,100.0,4604.96,2020-03-13 02:30:00,5320.1,2020-03-13 02:44:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,sell,0.0204035,4411.0,finished,0.0204035,100.00000192,0.260000004992,2020-03-13 02:54:00,4901.12,0.0204035,99.74000191500801,4888.377088,0.0026,Kraken-BTC-EUR,buy,0.0204035,6158.2,finished,0.0204035,114.22634229500001,0.296988489967,2020-03-13 03:28:00,5598.37,0.0204035,114.52333078496702,5612.925762000001,0.0026,99.74000191500801,-14.226340375000007,-0.14263425006872144,-14.783328869959007,-0.14821865436253356,2020-03-13 02:54:00,2020-03-13 03:28:00,short,4901.12,5598.37,open-long
2020-10-14T09:51:43.374670,dd7f0d98-0e02-11eb-8d15-b42e9948224b,100.0,4777.8,2020-03-13 02:55:00,5598.37,2020-03-13 03:28:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,buy,0.01786234,6158.2,finished,0.01786234,99.99998838580001,0.25999996980308,2020-03-13 03:28:00,5598.37,0.01786234,100.25998835560308,5612.925762,0.0025999999999999994,Kraken-BTC-EUR,sell,0.01786234,4785.3,finished,0.01786234,94.9738831566,0.24693209620715997,2020-03-13 03:43:00,5316.99,0.01786234,94.72695106039284,5303.1658259999995,0.0026,100.25998835560308,-5.026105229200013,-0.0501307182619389,-5.533037295210249,-0.05518689345529963,2020-03-13 03:28:00,2020-03-13 03:43:00,long,5598.37,5316.99,open-short
2020-10-14T09:51:43.375166,dd7f2102-0e02-11eb-8d15-b42e9948224b,100.0,5316.99,2020-03-13 03:43:00,5640.22,2020-03-13 03:31:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10755.41,Kraken-BTC-EUR,sell,0.01880763,4785.3,finished,0.01880763,99.99998063369999,0.25999994964761997,2020-03-13 03:43:00,5316.99,0.01880763,99.73998068405237,5303.1658259999995,0.0026,Kraken-BTC-EUR,buy,0.01880763,6204.0,finished,0.01880763,106.0750332,0.27579508632,2020-03-13 08:05:00,5640.0,0.01880763,106.35082828632,5654.664,0.0026000000000000003,99.73998068405237,-6.075052566300002,-0.060908900569612345,-6.610847602267626,-0.06628081895472683,2020-03-13 03:43:00,2020-03-13 08:05:00,short,5316.99,5640.0,open-long
