index,market,baseline_trade_size,open_long,open_short,reserved_account_size,take_profit_long,take_profit_short,stop_loss_long,stop_loss_short,trailing_stop_loss_long,trailing_stop_loss_short,post_pyramid_scale,post_pyramid_raise_quote,account_size_threshold,max_volatility,annualized_net_return_percent,average_additional_trades,average_invested_timeframe,average_loss_per_trade,average_loss_percent,average_loss_series,average_loss_timeframe,average_profit_per_trade,average_profit_percent,average_profit_series,average_profit_timeframe,average_timeframe_not_invested,average_trade_size,average_trades_per_month,longest_loss_series,longest_profit_series,max_additional_trades,max_draw_down,max_invested_timeframe,max_loss,max_loss_percent,max_loss_timeframe,max_net_return,max_profit,max_profit_percent,max_profit_timeframe,max_timeframe_not_invested,max_trade_size,max_trades_per_month,min_additional_trades,min_invested_timeframe,min_loss,min_loss_percent,min_loss_timeframe,min_profit,min_profit_percent,min_profit_timeframe,min_timeframe_not_invested,min_trade_size,min_trades_per_month,profit_loss_ratio_percent,stability,total_additional_trades,total_loss_trades,total_net_return,total_net_return_percent,total_profit_trades,total_time_invested,total_time_loss_trades,total_time_not_invested,total_time_profit_trades,total_trades,total_volume_quote,fitness
0,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.05,,,,1.0,1.7854235215410783,0.25,1639350.0,-4.109211961655873,-0.021346322422646457,1.0,81000.0,21.326587429191395,0.18447417218780496,2.0,2158800.0,671142.8571428572,183.54001245442961,1.6,1,4,1,0.03768244891638245,4788000.0,7.288324110466959,-0.03778068730797679,86400.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,206.69229495236522,3,1,75600.0,0.9300998128447873,-0.004911957537316123,75600.0,0.4201838686452106,0.002032895656521919,273600.0,0.0,100.26000023360581,1,3.0,35.247680798110345,2,2,119.74110065183663,1.1974110065183663,6,13114800.0,162000.0,8049600.0,12952800.0,8,1468.320099635437,-77.36411321088822
1,Kraken-BTC-EUR,100.0,0.05,-0.236294638006709,,,,,,-0.1922637959997012,-0.05,,,,1.0,1.6140055851110238,0.375,1695150.0,-4.942557804106741,-0.02544397433060297,1.3333333333333333,1813200.0,24.61449392240862,0.21759465971277475,1.6,1624320.0,607371.4285714285,178.79869975638556,1.6,2,3,2,0.0465610436275796,4788000.0,7.288324110466959,-0.03778068730797679,4312800.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3510000.0,198.37550272028042,3,1,79200.0,1.7172470941120253,-0.009202338627975886,86400.0,2.4464775926699645,0.01303755023447312,79200.0,0.0,100.26000023360581,1,1.6666666666666667,36.34239293138041,3,3,108.24479619972288,1.082447961997229,5,13561200.0,5439600.0,7603200.0,8121600.0,8,1430.3895980510845,-76.21448276567685
2,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.03183386756818904,,,,1.0,1.5758381459611146,0.125,1551150.0,-8.062092571354981,-0.041791692283400676,1.0,25200.0,16.249593388270217,0.14818106536075165,3.142857142857143,1769142.857142857,739028.5714285715,183.058000492469,1.6,1,6,1,0.04168302436535938,4788000.0,8.062092571354981,-0.041791692283400676,25200.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,202.04171138952,3,1,25200.0,8.062092571354981,-0.041791692283400676,25200.0,0.38494795706699847,0.0019188882955660947,43200.0,7200.0,100.26000023360581,1,7.0,36.29990635963356,1,1,105.68506114653653,1.0568506114653653,7,12409200.0,25200.0,8755200.0,12384000.0,8,1464.464003939752,-75.95850926035821
3,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.03183386756818904,,,,1.0,1.5758381459611146,0.125,1551150.0,-8.062092571354981,-0.041791692283400676,1.0,25200.0,16.249593388270217,0.14818106536075165,3.142857142857143,1769142.857142857,739028.5714285715,183.058000492469,1.6,1,6,1,0.04168302436535938,4788000.0,8.062092571354981,-0.041791692283400676,25200.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,202.04171138952,3,1,25200.0,8.062092571354981,-0.041791692283400676,25200.0,0.38494795706699847,0.0019188882955660947,43200.0,7200.0,100.26000023360581,1,7.0,36.29990635963356,1,1,105.68506114653653,1.0568506114653653,7,12409200.0,25200.0,8755200.0,12384000.0,8,1464.464003939752,-75.95850926035821
4,Kraken-BTC-EUR,100.0,0.05,-0.236294638006709,,,,,,-0.16500291880054974,0.05,,,,1.0,1.5681305292894394,0.25,1524150.0,-1.430190865592986,-0.007326257029982874,1.0,3600.0,21.891743042496596,0.20279737069227802,1.6,2436480.0,762171.4285714285,186.15230532989835,1.6,1,3,1,0.01775736063856194,4788000.0,3.434527303877587,-0.017803654194269103,3600.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,205.3747032417396,3,1,3600.0,0.09150305992537255,-0.00044695384333360086,3600.0,0.4175053421795951,0.002032895656521844,3600.0,75600.0,100.26000023360581,1,1.6666666666666667,36.348182692194705,2,3,105.16814261570403,1.0516814261570402,5,12193200.0,10800.0,8971200.0,12182400.0,8,1489.2184426391868,-75.90681740727496
5,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.1922637959997012,-0.05,,,,1.0,1.495334560948182,0.5,1692900.0,-3.9043438974440576,-0.020310970132281288,1.75,1378800.0,28.975847102481595,0.26307236752043717,1.25,2007000.0,609942.8571428572,176.92632105151094,1.6,3,2,3,0.05123211825134054,4788000.0,7.288324110466959,-0.03778068730797679,4312800.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3510000.0,194.49970441714444,3,1,75600.0,0.9034525828640199,-0.004911957537316299,75600.0,2.3986793010240035,0.013037550234473326,273600.0,0.0,100.26000023360581,1,1.0,37.212251457337736,4,4,100.28601282015015,1.0028601282015015,4,13543200.0,5515200.0,7621200.0,8028000.0,8,1415.4105684120875,-75.41860442771957
6,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.1922637959997012,-0.05,,,,1.0,1.495334560948182,0.5,1692900.0,-3.9043438974440576,-0.020310970132281288,1.75,1378800.0,28.975847102481595,0.26307236752043717,1.25,2007000.0,609942.8571428572,176.92632105151094,1.6,3,2,3,0.05123211825134054,4788000.0,7.288324110466959,-0.03778068730797679,4312800.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3510000.0,194.49970441714444,3,1,75600.0,0.9034525828640199,-0.004911957537316299,75600.0,2.3986793010240035,0.013037550234473326,273600.0,0.0,100.26000023360581,1,1.0,37.212251457337736,4,4,100.28601282015015,1.0028601282015015,4,13543200.0,5515200.0,7621200.0,8028000.0,8,1415.4105684120875,-75.41860442771957
7,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.1922637959997012,-0.05,,,,1.0,1.495334560948182,0.5,1692900.0,-3.9043438974440576,-0.020310970132281288,1.75,1378800.0,28.975847102481595,0.26307236752043717,1.25,2007000.0,609942.8571428572,176.92632105151094,1.6,3,2,3,0.05123211825134054,4788000.0,7.288324110466959,-0.03778068730797679,4312800.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3510000.0,194.49970441714444,3,1,75600.0,0.9034525828640199,-0.004911957537316299,75600.0,2.3986793010240035,0.013037550234473326,273600.0,0.0,100.26000023360581,1,1.0,37.212251457337736,4,4,100.28601282015015,1.0028601282015015,4,13543200.0,5515200.0,7621200.0,8028000.0,8,1415.4105684120875,-75.41860442771957
8,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,0.05,,,,1.0,1.487995834083707,0.25,1524150.0,-2.677069284983863,-0.013476552343630176,1.0,3600.0,21.565008416936273,0.2011840589872948,1.6,2436480.0,764228.5714285715,185.347178876805,1.6,1,3,1,0.020504761375236807,4788000.0,3.8382008639663923,-0.01889783978427545,3600.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,203.7462090088068,3,1,3600.0,0.7584796871076094,-0.003728163052345975,3600.0,0.41419478332679205,0.002032895656521829,3600.0,72000.0,100.26000023360581,1,1.6666666666666667,36.9568408402007,2,3,99.79383422972978,0.9979383422972978,5,12193200.0,10800.0,8971200.0,12182400.0,8,1482.77743101444,-75.36938656867753
9,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.17278426871478175,-0.04095566334783072,,,,1.0,1.4703905435599185,0.5,1560150.0,-1.670870748268939,-0.008431330065645523,1.25,1122300.0,26.324150481296435,0.24819255365253767,1.0,1998000.0,729257.1428571428,184.28311110310972,1.6,2,1,2,0.02162207643179245,4788000.0,2.7493067005212026,-0.013724600429532078,4251600.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3524400.0,200.88196503292562,3,1,46800.0,0.9596794013872056,-0.00491195753731622,64800.0,1.562284126430967,0.007948997315611401,46800.0,0.0,100.26000023360581,1,1.0,36.958300238802835,4,4,98.61311893210998,0.9861311893210999,4,12481200.0,4489200.0,8683200.0,7992000.0,8,1474.2648888248777,-75.25131503891555
