index,market,baseline_trade_size,open_long,open_short,reserved_account_size,take_profit_long,take_profit_short,stop_loss_long,stop_loss_short,trailing_stop_loss_long,trailing_stop_loss_short,post_pyramid_scale,post_pyramid_raise_quote,account_size_threshold,max_volatility,annualized_net_return_percent,average_additional_trades,average_invested_timeframe,average_loss_per_trade,average_loss_percent,average_loss_series,average_loss_timeframe,average_profit_per_trade,average_profit_percent,average_profit_series,average_profit_timeframe,average_timeframe_not_invested,average_trade_size,average_trades_per_month,longest_loss_series,longest_profit_series,max_additional_trades,max_draw_down,max_invested_timeframe,max_loss,max_loss_percent,max_loss_timeframe,max_net_return,max_profit,max_profit_percent,max_profit_timeframe,max_timeframe_not_invested,max_trade_size,max_trades_per_month,min_additional_trades,min_invested_timeframe,min_loss,min_loss_percent,min_loss_timeframe,min_profit,min_profit_percent,min_profit_timeframe,min_timeframe_not_invested,min_trade_size,min_trades_per_month,profit_loss_ratio_percent,stability,total_additional_trades,total_loss_trades,total_net_return,total_net_return_percent,total_profit_trades,total_time_invested,total_time_loss_trades,total_time_not_invested,total_time_profit_trades,total_trades,total_volume_quote,fitness
0,Kraken-BTC-EUR,100.0,0.06947647357803761,-0.25,,,,,,-0.1922637959997012,-0.06947647357803761,,,,1.0,1.2054471088230443,0.5,1692900.0,-5.062914363621658,-0.027575554803696063,1.75,1379700.0,25.274024199266982,0.23839555747486035,1.25,2006100.0,609942.8571428572,169.66605189694633,1.6,3,2,3,0.08173710882538127,4780800.0,8.966362949705257,-0.049208505698839125,4305600.0,88.15171626952318,88.15171626952318,0.8792313289398451,4780800.0,3510000.0,187.66255079613163,3,1,86400.0,1.670523081968014,-0.009202338627975827,86400.0,0.6824498935103804,0.003848554337054441,280800.0,0.0,100.2599809265376,1,1.0,36.358609619556795,4,4,80.8444393425813,0.808444393425813,4,13543200.0,5518800.0,7621200.0,8024400.0,8,1357.3284151755706,-69.79064532292435
1,Kraken-BTC-EUR,100.0,0.06947647357803761,-0.19789054782119225,,,,,,-0.15400142185582005,0.038752313628887584,,,,1.0,-0.010850769951359838,0.15384615384615385,1026276.9230769231,-10.394544673192783,-0.06683444903086685,3.9,787680.0,34.40590989420013,0.3366490728649338,1.3333333333333333,1821600.0,536400.0,151.41984427364042,1.8571428571428572,8,2,2,0.502829519386719,4755600.0,29.099863665978006,-0.16500381304440626,3448800.0,98.8314143794824,98.8314143794824,0.9857513782283488,4755600.0,2541600.0,200.1936592143,5,2,3600.0,0.24635077508997938,-0.0016683562305103716,3600.0,0.8431174394943923,0.004251416987224825,3600.0,0.0,100.2599809265376,1,0.3,43.951278949242486,2,10,-0.7277170493274525,-0.007277170493274525,3,13341600.0,7876800.0,7822800.0,5464800.0,13,1968.4579755573257,-69.10921836070493
2,Kraken-BTC-EUR,100.0,0.06947647357803761,-0.25,,,,,,-0.1922637959997012,0.05,,,,1.0,1.0726425383383995,0.25,1574550.0,-3.626341466835197,-0.019768100271541016,1.8,1071360.0,30.02316125867107,0.2965622127128488,1.3333333333333333,2413200.0,705600.0,173.09706693370913,1.6,3,2,2,0.08617481758422994,4780800.0,9.094449066245204,-0.04920850569883884,4305600.0,88.15171626952318,88.15171626952318,0.8792313289398451,4780800.0,3510000.0,187.66255079613163,3,2,3600.0,0.6880036495379898,-0.0037281630523458725,3600.0,0.7111793457540045,0.0038485543370545766,3600.0,82800.0,100.2599809265376,1,0.6,37.16217523220837,2,5,71.93777644183723,0.7193777644183723,3,12596400.0,5356800.0,8568000.0,7239600.0,8,1384.776535469673,-68.89997903284994
3,Kraken-BTC-EUR,100.0,0.08201047405447404,-0.23424724710085365,,,,,,-0.17179821511824778,-0.08201047405447404,,,,1.0,1.1609328781296182,0.375,1646100.0,-6.396260457832132,-0.0352185105968766,1.0,1462800.0,19.409566428758204,0.1833675559151188,1.2,1756080.0,665485.7142857143,167.67364918334872,1.6,1,2,1,0.07787491369292272,4777200.0,8.966612391527974,-0.048910063495720274,4204800.0,84.81252086857775,84.81252086857775,0.8459259206826051,4777200.0,3524400.0,184.33197321922682,3,1,90000.0,1.4342974391900043,-0.008101642511826613,90000.0,1.463891975370018,0.008257415318732768,316800.0,0.0,100.2599858863998,1,1.6666666666666667,34.82544338214418,3,3,77.85905077029462,0.7785905077029461,5,13168800.0,4388400.0,7995600.0,8780400.0,8,1341.3891934667897,-67.15466968503388
4,Kraken-BTC-EUR,100.0,0.06947647357803761,-0.15400142185582005,,,,,,-0.15400142185582005,0.038752313628887584,,,,1.0,-0.3445161582846538,0.6,895140.0,-8.800095596872042,-0.06403986795847481,2.466666666666667,544080.0,21.779227026629176,0.2134872339935326,1.2,1948320.0,100989.47368421052,129.19223361671683,2.857142857142857,5,2,5,0.6132668400512062,4755600.0,30.795708401696032,-0.17527392844075815,3448800.0,98.8314143794824,98.8314143794824,0.9857513782283488,4755600.0,806400.0,198.31448743207997,8,3,3600.0,0.3712602207923936,-0.0037281630523458642,3600.0,0.008731694661804568,7.318264177960519e-05,3600.0,0.0,80.2298604431952,2,0.3333333333333333,49.25319374781795,12,15,-23.105298819934745,-0.23105298819934744,5,17902800.0,8161200.0,3261600.0,9741600.0,20,2583.844672334337,-66.8714601836442
5,Kraken-BTC-EUR,100.0,0.10106664851834321,-0.23424724710085365,,,,,,-0.17179821511824778,-0.03290266414139548,,,,1.0,1.0822701354450202,0.5,1426950.0,-6.059217897735714,-0.033504852029293715,1.25,1635300.0,24.20508296242107,0.2287780474733605,1.0,1218600.0,860914.2857142857,167.65702657675484,1.6,2,1,2,0.09448484735622145,4644000.0,10.392847730165784,-0.0583810848760038,3463200.0,84.60529598827021,84.60529598827021,0.843859013919935,4644000.0,3524400.0,184.1253643865084,3,1,25200.0,1.146909556587957,-0.006466185199384933,25200.0,0.3391746242010072,0.0019188882955661433,64800.0,79200.0,100.25998963411858,1,1.0,35.09968811611396,4,4,72.58346025874143,0.7258346025874143,4,11415600.0,6541200.0,9748800.0,4874400.0,8,1341.2562126140388,-66.48205321766329
6,Kraken-BTC-EUR,100.0,0.10106664851834321,-0.25,,,,,,-0.16500291880054974,-0.04095566334783072,,,,1.0,1.0527852834777183,0.75,1428300.0,-2.556874376027627,-0.014242504522943232,3.5,1122600.0,42.97363865150009,0.4259040056177732,1.0,2345400.0,859371.4285714285,169.4542622744457,1.6,6,1,6,0.0831029585258515,4644000.0,7.688542816041604,-0.04333705521037237,3459600.0,84.60529598827021,84.60529598827021,0.843859013919935,4644000.0,3538800.0,184.1253643865084,3,6,46800.0,0.8921922750415661,-0.004911957537316003,64800.0,1.3419813147299635,0.007948997315611352,46800.0,39600.0,100.25998963411858,1,0.3333333333333333,35.27853048033894,6,6,70.60603104683442,0.7060603104683442,2,11426400.0,6735600.0,9738000.0,4690800.0,8,1355.6340981955657,-66.28431029647258
7,Kraken-BTC-EUR,100.0,0.10106664851834321,-0.23424724710085365,,,,,,-0.17179821511824778,-0.10106664851834321,,,,1.0,0.83494220047478,0.75,1629450.0,-5.855585068356883,-0.03427555638999038,3.5,1345800.0,45.5648455347035,0.44381123530824157,1.0,2480400.0,665485.7142857143,157.40554267271236,1.6,6,1,6,0.19031691491870134,4644000.0,12.03581258284359,-0.06536748819450267,3463200.0,84.60529598827021,84.60529598827021,0.843859013919935,4644000.0,3524400.0,184.1253643865084,3,6,104400.0,0.27247772774038026,-0.0017177615520687316,104400.0,6.524395081136788,0.04376345669654814,316800.0,0.0,100.25998963411858,1,0.3333333333333333,37.42501116625252,6,6,55.996180659265704,0.559961806592657,2,13035600.0,8074800.0,8128800.0,4960800.0,8,1259.2443413816989,-64.82332525771571
8,Kraken-BTC-EUR,100.0,0.10106664851834321,-0.23424724710085365,,,,,,-0.17179821511824778,-0.10106664851834321,,,,1.0,0.83494220047478,0.75,1629450.0,-5.855585068356883,-0.03427555638999038,3.5,1345800.0,45.5648455347035,0.44381123530824157,1.0,2480400.0,665485.7142857143,157.40554267271236,1.6,6,1,6,0.19031691491870134,4644000.0,12.03581258284359,-0.06536748819450267,3463200.0,84.60529598827021,84.60529598827021,0.843859013919935,4644000.0,3524400.0,184.1253643865084,3,6,104400.0,0.27247772774038026,-0.0017177615520687316,104400.0,6.524395081136788,0.04376345669654814,316800.0,0.0,100.25998963411858,1,0.3333333333333333,37.42501116625252,6,6,55.996180659265704,0.559961806592657,2,13035600.0,8074800.0,8128800.0,4960800.0,8,1259.2443413816989,-64.82332525771571
9,Kraken-BTC-EUR,100.0,0.0778155350923885,-0.16500291880054974,,,,,,-0.16500291880054974,-0.03290266414139548,,,,1.0,-0.1313527948233213,0.6428571428571429,1212171.4285714286,-12.26398499953144,-0.08936973633176519,2.0,1220800.0,20.31331335789192,0.2045525093190607,1.0,1196640.0,46800.0,125.39538190542747,2.8,4,1,4,0.5635381873433636,4780800.0,23.934779613359595,-0.17527392844075795,4201200.0,88.15171626952318,88.15171626952318,0.8792313289398451,4780800.0,453600.0,187.66248363719998,6,1,21600.0,2.872999264723802,-0.021463153586876928,21600.0,0.16235934673500196,0.0019188882955661255,50400.0,0.0,81.9075516393288,2,0.5555555555555556,51.42743573777277,9,9,-8.809298206323362,-0.08809298206323363,5,16970400.0,10987200.0,4194000.0,5983200.0,14,1755.5353466759846,-60.825271568033884
10,Kraken-BTC-EUR,100.0,0.11552992664638405,-0.16452469484397111,,,,,,-0.1524276248470287,-0.11552992664638405,,,,1.0,-0.7274042270865009,0.8,1144320.0,-11.246585511479335,-0.10169532658490832,6.076923076923077,920215.3846153846,48.7107829462131,0.512465750480383,1.0,2601000.0,163285.7142857143,101.3776253386156,2.142857142857143,12,1,12,0.7329400757076456,4431600.0,26.713388155105378,-0.19193471455554093,3150000.0,91.7770117658238,91.7770117658238,0.9153902572939894,4431600.0,2253600.0,191.2784157941712,6,12,68400.0,0.60172950211998,-0.007197265723161682,68400.0,5.644554126602401,0.10954124366677657,770400.0,0.0,51.5290308714504,1,0.15384615384615385,42.19483881638908,12,13,-48.78404575680514,-0.48784045756805144,2,17164800.0,11962800.0,3999600.0,5202000.0,15,1520.664380079234,-59.36550366039615
11,Kraken-BTC-EUR,100.0,0.08631336158121841,-0.19789054782119225,,,,,,-0.19789054782119225,-0.022883195008605237,,,,1.0,-0.10233400333319195,0.75,1411500.0,-10.632630383087424,-0.0758454596378937,4.111111111111111,1334000.0,29.610182556989724,0.2969313875917166,1.0,1644000.0,57600.0,131.09054135322853,2.4,8,1,8,0.5167481175923736,4777200.0,29.193566174688016,-0.16557481161225712,4489200.0,84.81252086857775,84.81252086857775,0.8459259206826051,4777200.0,453600.0,184.332007208624,4,1,10800.0,2.203812785334975,-0.018024615313782032,10800.0,0.19215118144801124,0.0019188882955662146,61200.0,0.0,89.07877028903161,2,0.3333333333333333,42.81284135647001,9,9,-6.863125776817654,-0.06863125776817654,3,16938000.0,12006000.0,4226400.0,4932000.0,12,1573.0864962387423,-58.68245203032265
12,Kraken-BTC-EUR,100.0,0.132713217445538,-0.25,,,,,,-0.17179821511824778,-0.10106664851834321,,,,1.0,0.5974569305590347,0.75,1407150.0,-6.783725820749453,-0.042070297300829805,3.5,1111200.0,40.385681767270974,0.39923499183880395,1.0,2295000.0,869142.8571428572,146.42616443426004,1.6,6,1,6,0.2285353983512919,4291200.0,11.611736339916604,-0.06745868186280224,2361600.0,78.10087723010558,78.10087723010558,0.7789832562591024,4291200.0,3524400.0,177.6377930472954,3,6,104400.0,0.24283467258956648,-0.001717761552068619,104400.0,2.6704863044363663,0.019486727418505597,298800.0,3600.0,100.2600204851232,1,0.3333333333333333,36.69775294279988,6,6,40.06900861004523,0.4006900861004523,2,11257200.0,6667200.0,9907200.0,4590000.0,8,1171.4093154740804,-58.67751492207843
13,Kraken-BTC-EUR,100.0,0.09821692722286053,-0.19789054782119225,,,,,,-0.19789054782119225,-0.03290266414139548,,,,1.0,-0.11832406305069613,0.75,1309200.0,-10.648120405301402,-0.07535445987130986,4.111111111111111,1197200.0,29.299189846693455,0.2934520668661749,1.0,1645200.0,169527.27272727274,131.2599212439446,2.4,8,1,8,0.5174954146159286,4777200.0,32.27394155755641,-0.19193471455554081,3751200.0,84.81252086857775,84.81252086857775,0.8459259206826051,4777200.0,1191600.0,184.332007208624,4,1,10800.0,0.15273082307641062,-0.001117630745076981,10800.0,0.19345153461301834,0.001918888295566284,64800.0,0.0,88.9410447468928,2,0.3333333333333333,43.019152012771194,9,9,-7.935514107632244,-0.07935514107632244,3,15710400.0,10774800.0,5454000.0,4935600.0,12,1575.1190549273354,-58.5752131972412
14,Kraken-BTC-EUR,100.0,0.10106664851834321,-0.19789054782119225,,,,,,-0.17179821511824778,-0.10106664851834321,,,,1.0,-0.2364079493012667,0.75,1421100.0,-11.592145389517238,-0.08590503329606342,2.7777777777777777,1305600.0,29.49146265747807,0.296827190266633,1.0,1767600.0,58254.545454545456,119.7770799603387,2.0,5,1,5,0.5632530951966969,4644000.0,28.046336059123206,-0.19193471455554076,3463200.0,84.60529598827021,84.60529598827021,0.843859013919935,4644000.0,334800.0,184.12536062631042,4,4,50400.0,0.146975766147591,-0.001717761552068751,50400.0,0.34980415055959213,0.002859100183415761,316800.0,0.0,80.41613024324882,1,0.3333333333333333,34.298068790416764,9,9,-15.854920533220934,-0.15854920533220934,3,17053200.0,11750400.0,4111200.0,5302800.0,12,1437.3249595240643,-57.638215138467054
15,Kraken-BTC-EUR,100.0,0.1074087783148614,-0.16707256394898692,,,,,,-0.16707256394898692,-0.08759052761129132,,,,1.0,-0.4411688410927335,0.7857142857142857,1162800.0,-10.835388359541348,-0.09059702204134663,5.090909090909091,970036.3636363636,29.867290146730397,0.31399159757609346,1.0,1869600.0,94430.76923076923,109.21268712050109,2.3333333333333335,10,1,10,0.6538056433001226,4456800.0,24.05925555574882,-0.19193471455554076,3456000.0,81.47572713008816,81.47572713008816,0.8126445325015406,4456800.0,745200.0,181.00392473952797,6,1,57600.0,1.272678041012398,-0.009263704544428084,57600.0,0.5394174353100283,0.0082574153187331,547200.0,0.0,62.6624895166008,1,0.2727272727272727,43.31961277284009,11,11,-29.587401514763634,-0.29587401514763634,3,16279200.0,10670400.0,4885200.0,5608800.0,14,1528.9776196870152,-54.07426883958534
