index,market,baseline_trade_size,open_long,open_short,reserved_account_size,take_profit_long,take_profit_short,stop_loss_long,stop_loss_short,trailing_stop_loss_long,trailing_stop_loss_short,post_pyramid_scale,post_pyramid_raise_quote,account_size_threshold,max_volatility,annualized_net_return_percent,average_additional_trades,average_invested_timeframe,average_loss_per_trade,average_loss_percent,average_loss_series,average_loss_timeframe,average_profit_per_trade,average_profit_percent,average_profit_series,average_profit_timeframe,average_timeframe_not_invested,average_trade_size,average_trades_per_month,longest_loss_series,longest_profit_series,max_additional_trades,max_draw_down,max_invested_timeframe,max_loss,max_loss_percent,max_loss_timeframe,max_net_return,max_profit,max_profit_percent,max_profit_timeframe,max_timeframe_not_invested,max_trade_size,max_trades_per_month,min_additional_trades,min_invested_timeframe,min_loss,min_loss_percent,min_loss_timeframe,min_profit,min_profit_percent,min_profit_timeframe,min_timeframe_not_invested,min_trade_size,min_trades_per_month,profit_loss_ratio_percent,stability,total_additional_trades,total_loss_trades,total_net_return,total_net_return_percent,total_profit_trades,total_time_invested,total_time_loss_trades,total_time_not_invested,total_time_profit_trades,total_trades,total_volume_quote,fitness
0,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.05,,,,1.0,1.7854235215410783,0.25,1639350.0,-4.109211961655873,-0.021346322422646457,1.0,81000.0,21.326587429191395,0.18447417218780496,2.0,2158800.0,671142.8571428572,183.54001245442961,1.6,1,4,1,0.03768244891638245,4788000.0,7.288324110466959,-0.03778068730797679,86400.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,206.69229495236522,3,1,75600.0,0.9300998128447873,-0.004911957537316123,75600.0,0.4201838686452106,0.002032895656521919,273600.0,0.0,100.26000023360581,1,3.0,35.247680798110345,2,2,119.74110065183663,1.1974110065183663,6,13114800.0,162000.0,8049600.0,12952800.0,8,1468.320099635437,-77.36411321088822
1,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.05,,,,1.0,1.7854235215410783,0.25,1639350.0,-4.109211961655873,-0.021346322422646457,1.0,81000.0,21.326587429191395,0.18447417218780496,2.0,2158800.0,671142.8571428572,183.54001245442961,1.6,1,4,1,0.03768244891638245,4788000.0,7.288324110466959,-0.03778068730797679,86400.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,206.69229495236522,3,1,75600.0,0.9300998128447873,-0.004911957537316123,75600.0,0.4201838686452106,0.002032895656521919,273600.0,0.0,100.26000023360581,1,3.0,35.247680798110345,2,2,119.74110065183663,1.1974110065183663,6,13114800.0,162000.0,8049600.0,12952800.0,8,1468.320099635437,-77.36411321088822
2,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.05,,,,1.0,1.7854235215410783,0.25,1639350.0,-4.109211961655873,-0.021346322422646457,1.0,81000.0,21.326587429191395,0.18447417218780496,2.0,2158800.0,671142.8571428572,183.54001245442961,1.6,1,4,1,0.03768244891638245,4788000.0,7.288324110466959,-0.03778068730797679,86400.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,206.69229495236522,3,1,75600.0,0.9300998128447873,-0.004911957537316123,75600.0,0.4201838686452106,0.002032895656521919,273600.0,0.0,100.26000023360581,1,3.0,35.247680798110345,2,2,119.74110065183663,1.1974110065183663,6,13114800.0,162000.0,8049600.0,12952800.0,8,1468.320099635437,-77.36411321088822
3,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.05,,,,1.0,1.7854235215410783,0.25,1639350.0,-4.109211961655873,-0.021346322422646457,1.0,81000.0,21.326587429191395,0.18447417218780496,2.0,2158800.0,671142.8571428572,183.54001245442961,1.6,1,4,1,0.03768244891638245,4788000.0,7.288324110466959,-0.03778068730797679,86400.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,206.69229495236522,3,1,75600.0,0.9300998128447873,-0.004911957537316123,75600.0,0.4201838686452106,0.002032895656521919,273600.0,0.0,100.26000023360581,1,3.0,35.247680798110345,2,2,119.74110065183663,1.1974110065183663,6,13114800.0,162000.0,8049600.0,12952800.0,8,1468.320099635437,-77.36411321088822
4,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.05,,,,1.0,1.7854235215410783,0.25,1639350.0,-4.109211961655873,-0.021346322422646457,1.0,81000.0,21.326587429191395,0.18447417218780496,2.0,2158800.0,671142.8571428572,183.54001245442961,1.6,1,4,1,0.03768244891638245,4788000.0,7.288324110466959,-0.03778068730797679,86400.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,206.69229495236522,3,1,75600.0,0.9300998128447873,-0.004911957537316123,75600.0,0.4201838686452106,0.002032895656521919,273600.0,0.0,100.26000023360581,1,3.0,35.247680798110345,2,2,119.74110065183663,1.1974110065183663,6,13114800.0,162000.0,8049600.0,12952800.0,8,1468.320099635437,-77.36411321088822
5,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.05,,,,1.0,1.7854235215410783,0.25,1639350.0,-4.109211961655873,-0.021346322422646457,1.0,81000.0,21.326587429191395,0.18447417218780496,2.0,2158800.0,671142.8571428572,183.54001245442961,1.6,1,4,1,0.03768244891638245,4788000.0,7.288324110466959,-0.03778068730797679,86400.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,206.69229495236522,3,1,75600.0,0.9300998128447873,-0.004911957537316123,75600.0,0.4201838686452106,0.002032895656521919,273600.0,0.0,100.26000023360581,1,3.0,35.247680798110345,2,2,119.74110065183663,1.1974110065183663,6,13114800.0,162000.0,8049600.0,12952800.0,8,1468.320099635437,-77.36411321088822
6,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.05,,,,1.0,1.7854235215410783,0.25,1639350.0,-4.109211961655873,-0.021346322422646457,1.0,81000.0,21.326587429191395,0.18447417218780496,2.0,2158800.0,671142.8571428572,183.54001245442961,1.6,1,4,1,0.03768244891638245,4788000.0,7.288324110466959,-0.03778068730797679,86400.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,206.69229495236522,3,1,75600.0,0.9300998128447873,-0.004911957537316123,75600.0,0.4201838686452106,0.002032895656521919,273600.0,0.0,100.26000023360581,1,3.0,35.247680798110345,2,2,119.74110065183663,1.1974110065183663,6,13114800.0,162000.0,8049600.0,12952800.0,8,1468.320099635437,-77.36411321088822
7,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.05,,,,1.0,1.7854235215410783,0.25,1639350.0,-4.109211961655873,-0.021346322422646457,1.0,81000.0,21.326587429191395,0.18447417218780496,2.0,2158800.0,671142.8571428572,183.54001245442961,1.6,1,4,1,0.03768244891638245,4788000.0,7.288324110466959,-0.03778068730797679,86400.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,206.69229495236522,3,1,75600.0,0.9300998128447873,-0.004911957537316123,75600.0,0.4201838686452106,0.002032895656521919,273600.0,0.0,100.26000023360581,1,3.0,35.247680798110345,2,2,119.74110065183663,1.1974110065183663,6,13114800.0,162000.0,8049600.0,12952800.0,8,1468.320099635437,-77.36411321088822
8,Kraken-BTC-EUR,100.0,0.05,-0.236294638006709,,,,,,-0.1922637959997012,-0.05,,,,1.0,1.6140055851110238,0.375,1695150.0,-4.942557804106741,-0.02544397433060297,1.3333333333333333,1813200.0,24.61449392240862,0.21759465971277475,1.6,1624320.0,607371.4285714285,178.79869975638556,1.6,2,3,2,0.0465610436275796,4788000.0,7.288324110466959,-0.03778068730797679,4312800.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3510000.0,198.37550272028042,3,1,79200.0,1.7172470941120253,-0.009202338627975886,86400.0,2.4464775926699645,0.01303755023447312,79200.0,0.0,100.26000023360581,1,1.6666666666666667,36.34239293138041,3,3,108.24479619972288,1.082447961997229,5,13561200.0,5439600.0,7603200.0,8121600.0,8,1430.3895980510845,-76.21448276567685
9,Kraken-BTC-EUR,100.0,0.05,-0.25,,,,,,-0.16500291880054974,-0.03183386756818904,,,,1.0,1.5758381459611146,0.125,1551150.0,-8.062092571354981,-0.041791692283400676,1.0,25200.0,16.249593388270217,0.14818106536075165,3.142857142857143,1769142.857142857,739028.5714285715,183.058000492469,1.6,1,6,1,0.04168302436535938,4788000.0,8.062092571354981,-0.041791692283400676,25200.0,93.41429020814937,93.41429020814937,0.9317204267952729,4788000.0,3538800.0,202.04171138952,3,1,25200.0,8.062092571354981,-0.041791692283400676,25200.0,0.38494795706699847,0.0019188882955660947,43200.0,7200.0,100.26000023360581,1,7.0,36.29990635963356,1,1,105.68506114653653,1.0568506114653653,7,12409200.0,25200.0,8755200.0,12384000.0,8,1464.464003939752,-75.95850926035821
