timestamp,id,open_state.next_trade_size,open_state.total_return,open_state.last_low,open_state.last_low_timestamp,open_state.last_high,open_state.last_high_timestamp,close_state.next_trade_size,close_state.total_return,close_state.last_low,close_state.last_low_timestamp,close_state.last_high,close_state.last_high_timestamp,close_state.direction,close_state.open_amount_quote,open_order.market,open_order.type,open_order.amount,open_order.limit_price,open_order.status,open_order.exec_gross_amount_base,open_order.exec_gross_amount_quote,open_order.exec_fees_quote,open_order.finish_timestamp,open_order.exec_gross_price,open_order.exec_net_amount_base,open_order.exec_net_amount_quote,open_order.exec_net_price,open_order.exec_fees_percent,close_order.market,close_order.type,close_order.amount,close_order.limit_price,close_order.status,close_order.exec_gross_amount_base,close_order.exec_gross_amount_quote,close_order.exec_fees_quote,close_order.finish_timestamp,close_order.exec_gross_price,close_order.exec_net_amount_base,close_order.exec_net_amount_quote,close_order.exec_net_price,close_order.exec_fees_percent,size_quote,gross_profit_quote,gross_profit_percent,net_profit_quote,net_profit_percent,open_timestamp,close_timestamp,direction,open_price,close_price,close_trigger
2020-10-29T13:14:46.757474,b78e2226-19e8-11eb-94a4-acde48001122,100.0,0,4702.6,2019-05-01 15:00:00,5269.1,2019-05-07 03:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,buy,0.01897857,5796.0,finished,0.01897857,99.99998318700001,0.25999995628620004,2019-05-07 03:00:00,5269.1,0.01897857,100.2599831432862,5282.799660000001,0.0026,Kraken-BTC-EUR,sell,0.01897857,5474.4,finished,0.01897857,115.440947739,0.30014646412139995,2019-05-12 16:00:00,6082.7,0.01897857,115.1408012748786,6066.88498,0.0025999999999999994,100.2599831432862,15.440964551999983,0.15400924743756023,14.880818131592392,0.14842230833338085,2019-05-07 03:00:00,2019-05-12 16:00:00,long,5269.1,6082.7,trailing-stop-loss
2020-10-29T13:14:46.825411,b7985c28-19e8-11eb-94a4-acde48001122,114.88081813159239,14.880818131592392,5137.9,2019-05-08 00:00:00,12046.5,2019-06-26 20:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,sell,0.01196575,8640.7,finished,0.01196575,114.8807726,0.29869000876,2019-06-27 17:00:00,9600.8,0.01196575,114.58208259124,9575.83792,0.0026000000000000003,Kraken-BTC-EUR,buy,0.01196575,11517.2,finished,0.01196575,125.28379565000002,0.32573786869000004,2019-06-28 10:00:00,10470.2,0.01196575,125.60953351869001,10497.42252,0.0026,114.58208259124,-10.403023050000016,-0.09079101038084418,-11.027450927450019,-0.09624062225146784,2019-06-27 17:00:00,2019-06-28 10:00:00,short,9600.8,10470.2,open-long
2020-10-29T13:14:46.829765,b79904c0-19e8-11eb-94a4-acde48001122,103.85336720414237,3.8533672041423728,9388.6,2019-06-27 21:00:00,10470.2,2019-06-28 10:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,buy,0.00991895,11517.2,finished,0.00991895,103.85339029,0.27001881475399997,2019-06-28 10:00:00,10470.2,0.00991895,104.12340910475399,10497.42252,0.0026,Kraken-BTC-EUR,sell,0.00991895,8782.8,finished,0.00991895,96.796057365,0.251669749149,2019-06-30 14:00:00,9758.7,0.00991895,96.544387615851,9733.32738,0.0026,104.12340910475399,-7.057332924999997,-0.06777854265124882,-7.579021488902995,-0.07278883350119736,2019-06-28 10:00:00,2019-06-30 14:00:00,long,10470.2,9758.7,trailing-stop-loss
2020-10-29T13:14:46.841267,b79ac5f8-19e8-11eb-94a4-acde48001122,96.27434571523938,-3.7256542847606227,8651.5,2019-07-02 06:00:00,10870.0,2019-06-29 00:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,sell,0.01112805,7786.4,finished,0.01112805,96.27432457500001,0.25031324389500004,2019-07-02 06:00:00,8651.5,0.01112805,96.02401133110502,8629.0061,0.0026000000000000003,Kraken-BTC-EUR,buy,0.01112805,10518.2,finished,0.01112805,106.4064141,0.27665667666,2019-07-02 20:00:00,9562.0,0.01112805,106.68307077666,9586.8612,0.0026,96.02401133110502,-10.132089524999998,-0.10551620771249653,-10.659059445554988,-0.11100410509618237,2019-07-02 06:00:00,2019-07-02 20:00:00,short,8651.5,9562.0,open-long
2020-10-29T13:14:46.844778,b79b4ef6-19e8-11eb-94a4-acde48001122,85.61528626968439,-14.38471373031561,8641.5,2019-07-02 07:00:00,9562.0,2019-07-02 20:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,buy,0.0089537,10518.2,finished,0.0089537,85.6152794,0.22259972644,2019-07-02 20:00:00,9562.0,0.0089537,85.83787912644,9586.8612,0.0026,Kraken-BTC-EUR,sell,0.0089537,8670.1,finished,0.0089537,86.25546895000001,0.22426421927,2019-07-05 07:00:00,9633.5,0.0089537,86.03120473073001,9608.4529,0.0026,85.83787912644,0.6401895500000023,0.007458124041683243,0.19332560429000978,0.0022522178583331415,2019-07-02 20:00:00,2019-07-05 07:00:00,long,9562.0,9633.5,trailing-stop-loss
2020-10-29T13:14:46.869615,b79f1950-19e8-11eb-94a4-acde48001122,85.8086118739744,-14.1913881260256,9276.8,2019-07-14 16:00:00,11639.4,2019-07-10 03:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,sell,0.00924981,8349.1,finished,0.00924981,85.808637408,0.22310245726079997,2019-07-14 16:00:00,9276.8,0.00924981,85.5855349507392,9252.68032,0.0026,Kraken-BTC-EUR,buy,0.00924981,10122.5,finished,0.00924981,85.119526563,0.22131076906379998,2019-07-18 15:00:00,9202.3,0.00924981,85.3408373320638,9226.22598,0.0026,85.5855349507392,0.6891108450000019,0.008051720952572606,0.24469761867540285,0.0028591001834158587,2019-07-14 16:00:00,2019-07-18 15:00:00,short,9276.8,9202.3,open-long
2020-10-29T13:14:46.879472,b7a09a5a-19e8-11eb-94a4-acde48001122,86.0533094926498,-13.946690507350198,8169.8,2019-07-17 12:00:00,9736.6,2019-07-16 02:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,buy,0.00935128,10122.5,finished,0.00935128,86.053283944,0.2237385382544,2019-07-18 15:00:00,9202.3,0.00935128,86.2770224822544,9226.22598,0.0026,Kraken-BTC-EUR,sell,0.00935128,8070.5,finished,0.00935128,83.854798016,0.2180224748416,2019-07-23 07:00:00,8967.2,0.00935128,83.6367755411584,8943.88528,0.0026,86.2770224822544,-2.1984859279999966,-0.02548170839405341,-2.6402469410959952,-0.030601971013070668,2019-07-18 15:00:00,2019-07-23 07:00:00,long,9202.3,8967.2,trailing-stop-loss
2020-10-29T13:14:46.923425,b7a74f30-19e8-11eb-94a4-acde48001122,83.41306255155381,-16.586937448446193,8436.0,2019-07-30 03:00:00,10928.6,2019-08-06 10:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,sell,0.00958517,7832.1,finished,0.00958517,83.41302489099999,0.21687386471659997,2019-08-15 06:00:00,8702.3,0.00958517,83.19615102628339,8679.674019999999,0.0026,Kraken-BTC-EUR,buy,0.00958517,10630.7,finished,0.00958517,92.633958431,0.24084829192059998,2019-08-19 08:00:00,9664.3,0.00958517,92.8748067229206,9689.427179999999,0.0026,83.19615102628339,-9.220933540000004,-0.11083365547868819,-9.678655696637207,-0.11633537822656627,2019-08-15 06:00:00,2019-08-19 08:00:00,short,8702.3,9664.3,open-long
2020-10-29T13:14:46.934676,b7a906b8-19e8-11eb-94a4-acde48001122,73.7344068549166,-26.2655931450834,8610.3,2019-08-15 07:00:00,9664.3,2019-08-19 08:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,buy,0.00762957,10630.7,finished,0.00762957,73.73445335099998,0.19170957871259994,2019-08-19 08:00:00,9664.3,0.00762957,73.92616292971259,9689.427179999999,0.0026,Kraken-BTC-EUR,sell,0.00762957,8084.1,finished,0.00762957,68.53108661099999,0.17818082518859998,2019-08-21 13:00:00,8982.3,0.00762957,68.35290578581139,8958.94602,0.0026,73.92616292971259,-5.203366739999993,-0.0703859977819658,-5.573257143901202,-0.07538950924857463,2019-08-19 08:00:00,2019-08-21 13:00:00,long,9664.3,8982.3,trailing-stop-loss
2020-10-29T13:14:46.988630,b7b14242-19e8-11eb-94a4-acde48001122,68.1611497110154,-31.838850288984602,7850.1,2019-09-24 19:00:00,9874.4,2019-09-06 17:00:00,62.398997839551214,-37.601002160448786,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,64.3487832,Kraken-BTC-EUR,sell,0.00868284,7065.1,finished,0.00868284,68.16116228400001,0.17721902193840003,2019-09-24 19:00:00,7850.100000000001,0.00868284,67.98394326206162,7829.689740000001,0.0026,Kraken-BTC-EUR,buy,0.00868284,8651.5,finished,0.00868284,68.29053660000001,0.17755539516000002,2019-10-09 18:00:00,7865.000000000001,0.00868284,68.46809199516001,7885.4490000000005,0.0026,67.98394326206162,-0.12937431599999627,-0.0019030128261505758,-0.4841487330983938,-0.0071215159031319765,2019-09-24 19:00:00,2019-10-09 18:00:00,short,7850.1,7865.0,open-long
