timestamp,id,open_state.amount_quote,open_state.last_low,open_state.last_low_timestamp,open_state.last_high,open_state.last_high_timestamp,close_state.amount_quote,close_state.last_low,close_state.last_low_timestamp,close_state.last_high,close_state.last_high_timestamp,close_state.direction,close_state.open_price,open_order.market,open_order.type,open_order.amount,open_order.limit_price,open_order.status,open_order.exec_gross_amount_base,open_order.exec_gross_amount_quote,open_order.exec_fees_quote,open_order.finish_timestamp,open_order.exec_gross_price,open_order.exec_net_amount_base,open_order.exec_net_amount_quote,open_order.exec_net_price,open_order.exec_fees_percent,close_order.market,close_order.type,close_order.amount,close_order.limit_price,close_order.status,close_order.exec_gross_amount_base,close_order.exec_gross_amount_quote,close_order.exec_fees_quote,close_order.finish_timestamp,close_order.exec_gross_price,close_order.exec_net_amount_base,close_order.exec_net_amount_quote,close_order.exec_net_price,close_order.exec_fees_percent,size_quote,gross_profit_quote,gross_profit_percent,net_profit_quote,net_profit_percent,open_timestamp,close_timestamp,direction,open_price,close_price,close_trigger
2020-10-14T09:53:20.189530,1733d4b0-0e03-11eb-8c2a-b42e9948224b,100.0,6868.12,2020-01-03 01:57:00,7232.75,2020-01-01 15:39:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,sell,0.01456003,6181.3,finished,0.01456003,100.0000332436,0.26000008643336,2020-01-03 01:57:00,6868.12,0.01456003,99.74003315716664,6850.262888,0.0026,Kraken-BTC-EUR,buy,0.01456003,8352.1,finished,0.01456003,110.55154138430001,0.28743400759918003,2020-01-06 21:32:00,7592.81,0.01456003,110.83897539189918,7612.551306,0.0026,99.74003315716664,-10.551508140700008,-0.10579010059153815,-11.098942234732547,-0.11127871009670959,2020-01-03 01:57:00,2020-01-06 21:32:00,short,6868.12,7592.81,trailing-stop-loss
2020-10-14T09:53:20.241906,173bd2a0-0e03-11eb-8c2a-b42e9948224b,100.0,6860.0,2020-01-03 02:01:00,7831.15,2020-01-07 00:06:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,buy,0.01276952,8614.3,finished,0.01276952,100.000026548,0.2600000690248,2020-01-07 00:06:00,7831.15,0.01276952,100.26002661702479,7851.51099,0.0026000000000000003,Kraken-BTC-EUR,sell,0.01276952,7227.0,finished,0.01276952,102.5393732952,0.26660237056751995,2020-01-08 17:23:00,8030.01,0.01276952,102.27277092463247,8009.131973999999,0.0026,100.26002661702479,2.5393467471999998,0.025327608947281113,2.012744307607676,0.020075242103176332,2020-01-07 00:06:00,2020-01-08 17:23:00,long,7831.15,8030.01,open-short
2020-10-14T09:53:20.265482,173f6b40-0e03-11eb-8c2a-b42e9948224b,100.0,7742.52,2020-01-07 16:01:00,8457.77,2020-01-08 00:58:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,sell,0.01245328,7227.0,finished,0.01245328,99.9999629328,0.25999990362527997,2020-01-08 17:23:00,8030.01,0.01245328,99.73996302917472,8009.131973999999,0.0025999999999999994,Kraken-BTC-EUR,buy,0.01245328,9366.3,finished,0.01245328,106.0376866752,0.27569798535552,2020-01-14 04:01:00,8514.84,0.01245328,106.31338466055553,8536.978584,0.0025999999999999994,99.73996302917472,-6.037723742400004,-0.06053464989388379,-6.5734216313808105,-0.06590559522724139,2020-01-08 17:23:00,2020-01-14 04:01:00,short,8030.01,8514.84,trailing-stop-loss
2020-10-14T09:53:20.344941,174b8b28-0e03-11eb-8c2a-b42e9948224b,100.0,7682.88,2020-01-10 08:50:00,8762.39,2020-01-14 17:04:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,buy,0.01141241,9638.6,finished,0.01141241,99.9999872599,0.25999996687573995,2020-01-14 17:04:00,8762.39,0.01141241,100.25998722677573,8785.172214,0.0025999999999999994,Kraken-BTC-EUR,sell,0.01141241,7785.0,finished,0.01141241,98.71734649999999,0.25666510089999994,2020-01-19 11:02:00,8650.0,0.01141241,98.4606813991,8627.51,0.0025999999999999994,100.25998722677573,-1.282640759900005,-0.012793147050765423,-1.799305827675738,-0.017946399929275176,2020-01-14 17:04:00,2020-01-19 11:02:00,long,8762.39,8650.0,open-short
2020-10-14T09:53:20.409118,175556b2-0e03-11eb-8c2a-b42e9948224b,100.0,8576.97,2020-01-15 04:26:00,9188.1,2020-01-19 03:29:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,sell,0.01156069,7785.0,finished,0.01156069,99.99996850000001,0.2599999181,2020-01-19 11:02:00,8650.0,0.01156069,99.73996858190002,8627.510000000002,0.0026,Kraken-BTC-EUR,buy,0.01156069,10010.0,finished,0.01156069,105.202279,0.2735259254,2020-01-28 01:01:00,9100.0,0.01156069,105.4758049254,9123.66,0.0026,99.73996858190002,-5.202310499999996,-0.052158734095932614,-5.735836343499983,-0.057507902048215355,2020-01-19 11:02:00,2020-01-28 01:01:00,short,8650.0,9100.0,trailing-stop-loss
2020-10-14T09:53:20.536586,1768c954-0e03-11eb-8c2a-b42e9948224b,100.0,8213.37,2020-01-24 11:00:00,9392.81,2020-01-28 23:36:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,buy,0.01064644,10332.1,finished,0.01064644,99.99998809639999,0.25999996905063993,2020-01-28 23:36:00,9392.81,0.01064644,100.25998806545063,9417.231306,0.0025999999999999994,Kraken-BTC-EUR,sell,0.01064644,8187.1,finished,0.01064644,96.84842892760001,0.25180591521176005,2020-02-04 12:36:00,9096.79,0.01064644,96.59662301238825,9073.138346000002,0.0026000000000000003,100.25998806545063,-3.1515591687999773,-0.03143386738429104,-3.6633650530623783,-0.0365386543899337,2020-01-28 23:36:00,2020-02-04 12:36:00,long,9392.81,9096.79,open-short
2020-10-14T09:53:20.626652,177687ec-0e03-11eb-8c2a-b42e9948224b,100.0,9096.79,2020-02-04 12:36:00,9576.34,2020-02-03 01:34:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,sell,0.01099289,8187.1,finished,0.01099289,100.00001182310001,0.26000003074006,2020-02-04 12:36:00,9096.79,0.01099289,99.74001179235995,9073.138346000002,0.0026,Kraken-BTC-EUR,buy,0.01099289,11060.5,finished,0.01099289,110.53350895,0.28738712327,2020-02-09 03:59:00,10055.0,0.01099289,110.82089607326999,10081.143,0.0026,99.74001179235995,-10.533497126899988,-0.10560954362857665,-11.080884280910041,-0.11109768368564434,2020-02-04 12:36:00,2020-02-09 03:59:00,short,9096.79,10055.0,trailing-stop-loss
2020-10-14T09:53:20.719575,1784b592-0e03-11eb-8c2a-b42e9948224b,100.0,9076.38,2020-02-04 13:21:00,10367.84,2020-02-11 16:04:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,buy,0.00964521,11404.6,finished,0.00964521,99.99999404639999,0.25999998452063994,2020-02-11 16:04:00,10367.84,0.00964521,100.25999403092064,10394.796384000001,0.0025999999999999994,Kraken-BTC-EUR,sell,0.00964521,8894.7,finished,0.00964521,95.32361043,0.247841387118,2020-02-15 15:53:00,9883.0,0.00964521,95.075769042882,9857.3042,0.0026,100.25999403092064,-4.676383616399988,-0.04664256827062817,-5.184224988038636,-0.05170781265396642,2020-02-11 16:04:00,2020-02-15 15:53:00,long,10367.84,9883.0,open-short
2020-10-14T09:53:20.777096,178d7c36-0e03-11eb-8c2a-b42e9948224b,100.0,9883.0,2020-02-15 15:53:00,10500.0,2020-02-13 13:48:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,sell,0.01011839,8894.7,finished,0.01011839,100.00004837,0.260000125762,2020-02-15 15:53:00,9883.0,0.01011839,99.740048244238,9857.3042,0.0026,Kraken-BTC-EUR,buy,0.01011839,7437.3,finished,0.01011839,68.4126608358,0.17787291817307999,2020-03-12 10:54:00,6761.22,0.01011839,68.59053375397308,6778.799172,0.0026,99.740048244238,31.587387534200005,0.31669713510515385,31.14951449026492,0.31230699241279375,2020-02-15 15:53:00,2020-03-12 10:54:00,short,9883.0,6761.22,trailing-stop-loss
2020-10-14T09:53:21.160022,17c7ea38-0e03-11eb-8c2a-b42e9948224b,100.0,3865.0,2020-03-13 02:15:00,10288.0,2020-02-19 17:29:00,100.0,10598.43,2020-07-28 10:17:00,11453.12,2020-07-31 16:14:00,short,10813.08,Kraken-BTC-EUR,buy,0.02249511,4890.0,finished,0.02249511,99.99998694509999,0.25999996605725995,2020-03-13 02:29:00,4445.41,0.02249511,100.25998691115726,4456.968066,0.0026,Kraken-BTC-EUR,sell,0.02249511,4542.1,finished,0.02249511,113.52674649029998,0.2951695408747799,2020-03-13 02:51:00,5046.73,0.02249511,113.2315769494252,5033.608501999999,0.0026,100.25998691115726,13.526759545199994,0.13491682935472926,12.971590038267948,0.1293795305375651,2020-03-13 02:29:00,2020-03-13 02:51:00,long,4445.41,5046.73,open-short
