timestamp,id,open_state.next_trade_size,open_state.total_return,open_state.last_low,open_state.last_low_timestamp,open_state.last_high,open_state.last_high_timestamp,close_state.next_trade_size,close_state.total_return,close_state.last_low,close_state.last_low_timestamp,close_state.last_high,close_state.last_high_timestamp,close_state.direction,close_state.open_price,close_state.open_amount_quote,close_state.open_price_timestamp,open_order.market,open_order.type,open_order.amount,open_order.limit_price,open_order.status,open_order.exec_gross_amount_base,open_order.exec_gross_amount_quote,open_order.exec_fees_quote,open_order.finish_timestamp,open_order.exec_gross_price,open_order.exec_net_amount_base,open_order.exec_net_amount_quote,open_order.exec_net_price,open_order.exec_fees_percent,close_order.market,close_order.type,close_order.amount,close_order.limit_price,close_order.status,close_order.exec_gross_amount_base,close_order.exec_gross_amount_quote,close_order.exec_fees_quote,close_order.finish_timestamp,close_order.exec_gross_price,close_order.exec_net_amount_base,close_order.exec_net_amount_quote,close_order.exec_net_price,close_order.exec_fees_percent,size_quote,gross_profit_quote,gross_profit_percent,net_profit_quote,net_profit_percent,open_timestamp,close_timestamp,direction,open_price,close_price,close_trigger
2020-10-29T13:20:28.979883,83891a66-19e9-11eb-bc98-acde48001122,100.0,0,4702.6,2019-05-01 15:00:00,5174.1,2019-05-03 10:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,buy,0.01932703,5691.5,finished,0.01932703,99.999985923,0.25999996339979997,2019-05-03 10:00:00,5174.1,0.01932703,100.2599858863998,5187.55266,0.0026,Kraken-BTC-EUR,sell,0.01932703,8640.7,finished,0.01932703,185.55494962399996,0.48244286902239986,2019-06-27 17:00:00,9600.8,0.01932703,185.07250675497755,9575.837919999998,0.0026,100.2599858863998,85.55496370099996,0.853331096594593,84.81252086857775,0.8459259206826051,2019-05-03 10:00:00,2019-06-27 17:00:00,long,5174.1,9600.8,open-short
2020-10-29T13:20:29.077679,8397e7c6-19e9-11eb-bc98-acde48001122,184.81252086857774,84.81252086857775,4960.1,2019-05-04 16:00:00,12046.5,2019-06-26 20:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,sell,0.0192497,8640.7,finished,0.0192497,184.81251976,0.48051255137599996,2019-06-27 17:00:00,9600.8,0.0192497,184.332007208624,9575.837919999998,0.0026,Kraken-BTC-EUR,buy,0.0192497,11284.0,finished,0.0192497,197.46727254000004,0.5134149086040001,2019-06-28 09:00:00,10258.2,0.0192497,197.98068744860404,10284.871320000002,0.0026,184.332007208624,-12.654752780000052,-0.06865195562959181,-13.648680239980052,-0.0740440059578622,2019-06-27 17:00:00,2019-06-28 09:00:00,short,9600.8,10258.2,open-long
2020-10-29T13:20:29.081371,839877d6-19e9-11eb-bc98-acde48001122,171.1638406285977,71.1638406285977,9388.6,2019-06-27 21:00:00,10258.2,2019-06-28 09:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,buy,0.01668556,11284.0,finished,0.01668556,171.163811592,0.4450259101392,2019-06-28 09:00:00,10258.2,0.01668556,171.6088375021392,10284.871320000002,0.0026,Kraken-BTC-EUR,sell,0.01668556,7884.5,finished,0.01668556,146.17551693599998,0.38005634403359995,2019-07-02 05:00:00,8760.6,0.01668556,145.7954605919664,8737.82244,0.0026,171.6088375021392,-24.988294656000022,-0.14561193362602043,-25.81337691017282,-0.15041985765943458,2019-06-28 09:00:00,2019-07-02 05:00:00,long,10258.2,8760.6,trailing-stop-loss
2020-10-29T13:20:29.092000,839a1712-19e9-11eb-bc98-acde48001122,145.35046371842486,45.350463718424876,8651.5,2019-07-02 06:00:00,10870.0,2019-06-29 00:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,sell,0.01680061,7786.4,finished,0.01680061,145.350477415,0.377911241279,2019-07-02 06:00:00,8651.5,0.01680061,144.972566173721,8629.006099999999,0.0026,Kraken-BTC-EUR,buy,0.01680061,10353.1,finished,0.01680061,158.125661259,0.4111267192734,2019-07-02 16:00:00,9411.9,0.01680061,158.5367879782734,9436.370939999999,0.0026,144.972566173721,-12.775183843999997,-0.08812138862666928,-13.564221804552403,-0.09356405948073211,2019-07-02 06:00:00,2019-07-02 16:00:00,short,8651.5,9411.9,open-long
2020-10-29T13:20:29.095077,839a8f3a-19e9-11eb-bc98-acde48001122,131.78624191387246,31.786241913872473,8641.5,2019-07-02 07:00:00,9411.9,2019-07-02 16:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,buy,0.01400209,10353.1,finished,0.01400209,131.786270871,0.34264430426459996,2019-07-02 16:00:00,9411.9,0.01400209,132.1289151752646,9436.37094,0.0026,Kraken-BTC-EUR,sell,0.01400209,8349.1,finished,0.01400209,129.89458851199998,0.33772593013119995,2019-07-14 16:00:00,9276.8,0.01400209,129.55686258186878,9252.68032,0.0026,132.1289151752646,-1.891682359000015,-0.01431694460285821,-2.5720525933958243,-0.01946623560773266,2019-07-02 16:00:00,2019-07-14 16:00:00,long,9411.9,9276.8,open-short
2020-10-29T13:20:29.121291,839e8f4a-19e9-11eb-bc98-acde48001122,129.21418932047663,29.21418932047665,9276.8,2019-07-14 16:00:00,11639.4,2019-07-10 03:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,sell,0.01392875,8349.1,finished,0.01392875,129.214228,0.33595699279999997,2019-07-14 16:00:00,9276.8,0.01392875,128.8782710072,9252.68032,0.0026,Kraken-BTC-EUR,buy,0.01392875,10692.0,finished,0.01392875,135.38745,0.35200737,2019-07-15 19:00:00,9720.0,0.01392875,135.73945737,9745.271999999999,0.0026,128.8782710072,-6.17322200000001,-0.04789963390845872,-6.861186362799998,-0.05323772820025407,2019-07-14 16:00:00,2019-07-15 19:00:00,short,9276.8,9720.0,open-long
2020-10-29T13:20:29.126632,839f5fec-19e9-11eb-bc98-acde48001122,122.35300295767665,22.35300295767665,8939.8,2019-07-15 02:00:00,9720.0,2019-07-15 19:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,buy,0.01258776,10692.0,finished,0.01258776,122.3530272,0.31811787072,2019-07-15 19:00:00,9720.0,0.01258776,122.67114507072,9745.272,0.0026,Kraken-BTC-EUR,sell,0.01258776,7939.6,finished,0.01258776,111.04670116799998,0.28872142303679993,2019-08-15 04:00:00,8821.8,0.01258776,110.75797974496318,8798.863319999999,0.0026,122.67114507072,-11.306326032000015,-0.0921677712022816,-11.913165325756822,-0.09711465005799753,2019-07-15 19:00:00,2019-08-15 04:00:00,long,9720.0,8821.8,trailing-stop-loss
2020-10-29T13:20:29.186825,83a88f36-19e9-11eb-bc98-acde48001122,110.43983763191983,10.43983763191983,8169.8,2019-07-17 12:00:00,10928.6,2019-08-06 10:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,sell,0.01264612,7859.8,finished,0.01264612,110.439830572,0.2871435594872,2019-08-15 05:00:00,8733.1,0.01264612,110.1526870125128,8710.39394,0.0026,Kraken-BTC-EUR,buy,0.01264612,10294.9,finished,0.01264612,118.35503708,0.307723096408,2019-08-15 23:00:00,9359.0,0.01264612,118.662760176408,9383.3334,0.0026,110.1526870125128,-7.915206507999997,-0.07185668114569796,-8.5100731638952,-0.07725706376031025,2019-08-15 05:00:00,2019-08-15 23:00:00,short,8733.1,9359.0,open-long
2020-10-29T13:20:29.190468,83a91d7a-19e9-11eb-bc98-acde48001122,101.92976446802463,1.9297644680246293,8610.3,2019-08-15 07:00:00,9359.0,2019-08-15 23:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,buy,0.0108911,10294.9,finished,0.0108911,101.92980490000001,0.26501749274,2019-08-15 23:00:00,9359.0,0.0108911,102.19482239274001,9383.3334,0.0026,Kraken-BTC-EUR,sell,0.0108911,7065.1,finished,0.0108911,85.49622411000001,0.22229018268600004,2019-09-24 19:00:00,7850.1,0.0108911,85.27393392731402,7829.689740000002,0.0026,102.19482239274001,-16.433580789999993,-0.16080639317366677,-16.92088846542599,-0.16557481161225698,2019-08-15 23:00:00,2019-09-24 19:00:00,long,9359.0,7850.1,open-short
2020-10-29T13:20:29.269668,83b5334e-19e9-11eb-bc98-acde48001122,85.00887600259864,-14.99112399740136,7850.1,2019-09-24 19:00:00,9874.4,2019-09-06 17:00:00,83.71254526453986,-16.287454735460145,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,6577.7,83.712546144,2019-11-25 18:00:00,Kraken-BTC-EUR,sell,0.01082902,7065.1,finished,0.01082902,85.008889902,0.2210231137452,2019-09-24 19:00:00,7850.1,0.01082902,84.7878667882548,7829.689740000001,0.0026,Kraken-BTC-EUR,buy,0.01082902,8519.4,finished,0.01082902,83.869676998,0.21806116019479999,2019-10-01 03:00:00,7744.900000000001,0.01082902,84.0877381581948,7765.03674,0.0026,84.7878667882548,1.1392129040000043,0.013436036866513231,0.7001286300600071,0.008257415318732753,2019-09-24 19:00:00,2019-10-01 03:00:00,short,7850.1,7744.9,open-long
