timestamp,id,open_state.next_trade_size,open_state.total_return,open_state.last_low,open_state.last_low_timestamp,open_state.last_high,open_state.last_high_timestamp,close_state.next_trade_size,close_state.total_return,close_state.last_low,close_state.last_low_timestamp,close_state.last_high,close_state.last_high_timestamp,close_state.direction,close_state.open_amount_quote,open_order.market,open_order.type,open_order.amount,open_order.limit_price,open_order.status,open_order.exec_gross_amount_base,open_order.exec_gross_amount_quote,open_order.exec_fees_quote,open_order.finish_timestamp,open_order.exec_gross_price,open_order.exec_net_amount_base,open_order.exec_net_amount_quote,open_order.exec_net_price,open_order.exec_fees_percent,close_order.market,close_order.type,close_order.amount,close_order.limit_price,close_order.status,close_order.exec_gross_amount_base,close_order.exec_gross_amount_quote,close_order.exec_fees_quote,close_order.finish_timestamp,close_order.exec_gross_price,close_order.exec_net_amount_base,close_order.exec_net_amount_quote,close_order.exec_net_price,close_order.exec_fees_percent,size_quote,gross_profit_quote,gross_profit_percent,net_profit_quote,net_profit_percent,open_timestamp,close_timestamp,direction,open_price,close_price,close_trigger
2020-10-29T13:20:35.045689,87268cbc-19e9-11eb-b6bc-acde48001122,100.0,0,4702.6,2019-05-01 15:00:00,5174.1,2019-05-03 10:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,buy,0.01932703,5691.5,finished,0.01932703,99.999985923,0.25999996339979997,2019-05-03 10:00:00,5174.1,0.01932703,100.2599858863998,5187.55266,0.0026,Kraken-BTC-EUR,sell,0.01932703,9130.5,finished,0.01932703,196.07271934999997,0.5097890703099999,2019-06-27 10:00:00,10145.0,0.01932703,195.56293027968997,10118.623,0.0026,100.2599858863998,96.07273342699997,0.9582360557666124,95.30294439329016,0.9505581269607772,2019-05-03 10:00:00,2019-06-27 10:00:00,long,5174.1,10145.0,trailing-stop-loss
2020-10-29T13:20:35.084322,872c71d6-19e9-11eb-b6bc-acde48001122,195.30294439329015,95.30294439329016,4960.1,2019-05-04 16:00:00,12046.5,2019-06-26 20:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,sell,0.02034236,8640.7,finished,0.02034236,195.302929888,0.5077876177088,2019-06-27 17:00:00,9600.8,0.02034236,194.7951422702912,9575.83792,0.0026,Kraken-BTC-EUR,buy,0.02034236,10731.6,finished,0.02034236,198.46006416,0.515996166816,2019-06-27 23:00:00,9756.0,0.02034236,198.976060326816,9781.3656,0.0026,194.7951422702912,-3.1571342720000075,-0.01620745894997358,-4.180918056524803,-0.02146315358687693,2019-06-27 17:00:00,2019-06-27 23:00:00,short,9600.8,9756.0,trailing-stop-loss
2020-10-29T13:20:35.086021,872cb40c-19e9-11eb-b6bc-acde48001122,191.12202633676537,91.12202633676536,9388.6,2019-06-27 21:00:00,10258.2,2019-06-28 09:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,buy,0.01863115,11284.0,finished,0.01863115,191.12206293,0.496917363618,2019-06-28 09:00:00,10258.2,0.01863115,191.618980293618,10284.87132,0.0026,Kraken-BTC-EUR,sell,0.01863115,8119.9,finished,0.01863115,168.092098415,0.437039455879,2019-07-01 15:00:00,9022.1,0.01863115,167.65505895912102,8998.64254,0.0026,191.618980293618,-23.02996451499999,-0.12018623875208576,-23.963921334496973,-0.12506026959217206,2019-06-28 09:00:00,2019-07-01 15:00:00,long,10258.2,9022.1,trailing-stop-loss
2020-10-29T13:20:35.089885,872d4afc-19e9-11eb-b6bc-acde48001122,167.15810500226837,67.15810500226839,8651.5,2019-07-02 06:00:00,10870.0,2019-06-29 00:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,sell,0.01932129,7786.4,finished,0.01932129,167.158140435,0.434611165131,2019-07-02 06:00:00,8651.5,0.01932129,166.723529269869,8629.0061,0.0026,Kraken-BTC-EUR,buy,0.01932129,9942.9,finished,0.01932129,174.64514031000002,0.45407736480600003,2019-07-02 09:00:00,9039.0,0.01932129,175.09921767480603,9062.501400000001,0.0026,166.723529269869,-7.486999875000009,-0.04490667818626301,-8.375688404937023,-0.05023699079318082,2019-07-02 06:00:00,2019-07-02 09:00:00,short,8651.5,9039.0,trailing-stop-loss
2020-10-29T13:20:35.091107,872d7aae-19e9-11eb-b6bc-acde48001122,158.78241659733135,58.78241659733136,8641.5,2019-07-02 07:00:00,9411.9,2019-07-02 16:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,buy,0.01687039,10353.1,finished,0.01687039,158.78242364099998,0.41283430146659994,2019-07-02 16:00:00,9411.9,0.01687039,159.19525794246658,9436.370939999999,0.0026,Kraken-BTC-EUR,sell,0.01687039,8594.7,finished,0.01687039,161.107163383,0.41887862479579996,2019-07-10 19:00:00,9549.7,0.01687039,160.6882847582042,9524.87078,0.0026,159.19525794246658,2.3247397420000198,0.014603071549029333,1.4930268157376076,0.00937858850215997,2019-07-02 16:00:00,2019-07-10 19:00:00,long,9411.9,9549.7,trailing-stop-loss
2020-10-29T13:20:35.100677,872ef096-19e9-11eb-b6bc-acde48001122,160.27544341306896,60.27544341306897,9276.8,2019-07-14 16:00:00,11639.4,2019-07-10 03:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,sell,0.01727702,8349.1,finished,0.01727702,160.275459136,0.4167161937536,2019-07-14 16:00:00,9276.8,0.01727702,159.8587429422464,9252.68032,0.0026,Kraken-BTC-EUR,buy,0.01727702,10444.1,finished,0.01727702,164.038394092,0.4264998246392,2019-07-15 01:00:00,9494.6,0.01727702,164.4648939166392,9519.28596,0.0026,159.8587429422464,-3.7629349560000094,-0.023539125147252524,-4.60615097439279,-0.028813882116268705,2019-07-14 16:00:00,2019-07-15 01:00:00,short,9276.8,9494.6,trailing-stop-loss
2020-10-29T13:20:35.102348,872f31c8-19e9-11eb-b6bc-acde48001122,155.66929243867617,55.66929243867618,8939.8,2019-07-15 02:00:00,9720.0,2019-07-15 19:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,buy,0.01601536,10692.0,finished,0.01601536,155.66929919999998,0.40474017791999994,2019-07-15 19:00:00,9720.0,0.01601536,156.07403937791997,9745.271999999999,0.0026,Kraken-BTC-EUR,sell,0.01601536,7352.8,finished,0.01601536,130.842288128,0.3401899491328,2019-07-17 12:00:00,8169.800000000001,0.01601536,130.50209817886721,8148.558520000001,0.0026,156.07403937791997,-24.827011071999976,-0.15907200948316258,-25.57194119905276,-0.16384493731934807,2019-07-15 19:00:00,2019-07-17 12:00:00,long,9720.0,8169.8,trailing-stop-loss
2020-10-29T13:20:35.120071,8731e62a-19e9-11eb-b6bc-acde48001122,130.09735123962344,30.09735123962342,8169.8,2019-07-17 12:00:00,10928.6,2019-08-06 10:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,sell,0.01489704,7859.8,finished,0.01489704,130.097340024,0.3382530840624,2019-08-15 05:00:00,8733.1,0.01489704,129.75908693993762,8710.393940000002,0.0026,Kraken-BTC-EUR,buy,0.01489704,9728.8,finished,0.01489704,131.755380576,0.3425639894976,2019-08-15 08:00:00,8844.4,0.01489704,132.09794456549758,8867.395439999998,0.0026,129.75908693993762,-1.6580405519999886,-0.012777837692149113,-2.3388576255599673,-0.018024615313781984,2019-08-15 05:00:00,2019-08-15 08:00:00,short,8733.1,8844.4,trailing-stop-loss
2020-10-29T13:20:35.121600,873221da-19e9-11eb-b6bc-acde48001122,127.75849361406345,27.758493614063454,8610.3,2019-08-15 07:00:00,9359.0,2019-08-15 23:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,buy,0.01365087,10294.9,finished,0.01365087,127.75849233000001,0.33217208005800003,2019-08-15 23:00:00,9359.0,0.01365087,128.090664410058,9383.3334,0.0026,Kraken-BTC-EUR,sell,0.01365087,7065.1,finished,0.01365087,107.16069458700001,0.2786178059262,2019-09-24 19:00:00,7850.1,0.01365087,106.8820767810738,7829.68974,0.0026,128.090664410058,-20.597797743,-0.16080639317366685,-21.20858762898419,-0.16557481161225704,2019-08-15 23:00:00,2019-09-24 19:00:00,long,9359.0,7850.1,open-short
2020-10-29T13:20:35.154561,87372982-19e9-11eb-b6bc-acde48001122,106.54990598507926,6.549905985079263,7850.1,2019-09-24 19:00:00,9874.4,2019-09-06 17:00:00,86.76527476546829,-13.234725234531709,5954.4,2019-12-18 07:00:00,7066.1,2019-11-30 06:00:00,long,95.824788701,Kraken-BTC-EUR,sell,0.01357306,7065.1,finished,0.01357306,106.549878306,0.2770296835956,2019-09-24 19:00:00,7850.1,0.01357306,106.2728486224044,7829.68974,0.0026,Kraken-BTC-EUR,buy,0.01357306,8573.8,finished,0.01357306,105.79385886399999,0.2750640330463999,2019-09-25 21:00:00,7794.4,0.01357306,106.06892289704639,7814.66544,0.0025999999999999994,106.2728486224044,0.7560194420000101,0.007113947276281314,0.20392572535800468,0.0019188882955661465,2019-09-24 19:00:00,2019-09-25 21:00:00,short,7850.1,7794.4,trailing-stop-loss
