timestamp,id,open_state.amount_quote,open_state.last_low,open_state.last_low_timestamp,open_state.last_high,open_state.last_high_timestamp,close_state.amount_quote,close_state.last_low,close_state.last_low_timestamp,close_state.last_high,close_state.last_high_timestamp,close_state.direction,open_order.market,open_order.type,open_order.amount,open_order.limit_price,open_order.status,open_order.exec_gross_amount_base,open_order.exec_gross_amount_quote,open_order.exec_fees_quote,open_order.finish_timestamp,open_order.exec_gross_price,open_order.exec_net_amount_base,open_order.exec_net_amount_quote,open_order.exec_net_price,open_order.exec_fees_percent,close_order.market,close_order.type,close_order.amount,close_order.limit_price,close_order.status,close_order.exec_gross_amount_base,close_order.exec_gross_amount_quote,close_order.exec_fees_quote,close_order.finish_timestamp,close_order.exec_gross_price,close_order.exec_net_amount_base,close_order.exec_net_amount_quote,close_order.exec_net_price,close_order.exec_fees_percent,size_quote,gross_profit_quote,gross_profit_percent,net_profit_quote,net_profit_percent,open_timestamp,close_timestamp,direction,open_price,close_price,close_trigger
2020-10-14T09:53:44.219029,258670cc-0e03-11eb-8d45-b42e9948224b,100.0,6860.0,2020-01-03 02:01:00,7972.0,2020-01-07 00:31:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.0125439,8769.2,finished,0.0125439,99.9999708,0.25999992408,2020-01-07 00:31:00,7972.0,0.0125439,100.25997072408,7992.7272,0.0026,Kraken-BTC-EUR,sell,0.0125439,7227.0,finished,0.0125439,100.72764243900001,0.2618918703414,2020-01-08 17:23:00,8030.01,0.0125439,100.4657505686586,8009.131974000001,0.0026,100.25997072408,0.7276716390000075,0.007257848109716618,0.20577984457860055,0.0020524626437894745,2020-01-07 00:31:00,2020-01-08 17:23:00,long,7972.0,8030.01,trailing-stop-loss
2020-10-14T09:53:44.261336,258ce560-0e03-11eb-8d45-b42e9948224b,100.0,7728.02,2020-01-10 06:03:00,8457.77,2020-01-08 00:58:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01293993,6955.2,finished,0.01293993,100.00003783860001,0.26000009838036003,2020-01-10 06:03:00,7728.02,0.01293993,99.74003774021965,7707.927148000001,0.0026000000000000003,Kraken-BTC-EUR,buy,0.01293993,9787.8,finished,0.01293993,115.13949714,0.299362692564,2020-01-15 00:28:00,8898.0,0.01293993,115.438859832564,8921.1348,0.0026,99.74003774021965,-15.139459301399995,-0.15178918761622934,-15.698822092344358,-0.157397394747665,2020-01-10 06:03:00,2020-01-15 00:28:00,short,7728.02,8898.0,trailing-stop-loss
2020-10-14T09:53:44.354974,259b2f58-0e03-11eb-8d45-b42e9948224b,100.0,7682.88,2020-01-10 08:50:00,8927.29,2020-01-17 06:00:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01120161,9820.0,finished,0.01120161,100.00002093690001,0.26000005443594004,2020-01-17 06:00:00,8927.29,0.01120161,100.26002099133595,8950.500954000001,0.0026,Kraken-BTC-EUR,sell,0.01120161,7785.0,finished,0.01120161,96.8939265,0.2519242089,2020-01-19 11:02:00,8650.0,0.01120161,96.64200229110001,8627.51,0.0026,100.26002099133595,-3.1060944369000083,-0.03098038885478015,-3.618018700235936,-0.03608635490459941,2020-01-17 06:00:00,2020-01-19 11:02:00,long,8927.29,8650.0,trailing-stop-loss
2020-10-14T09:53:44.431683,25a6e3de-0e03-11eb-8d45-b42e9948224b,100.0,8396.21,2020-01-23 10:00:00,9188.1,2020-01-19 03:29:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01191014,7556.6,finished,0.01191014,100.00003656939998,0.2600000950804399,2020-01-23 10:00:00,8396.21,0.01191014,99.74003647431954,8374.379853999999,0.0026,Kraken-BTC-EUR,buy,0.01191014,10465.5,finished,0.01191014,113.3139056698,0.29461615474147995,2020-01-30 18:43:00,9514.07,0.01191014,113.60852182454147,9538.806582,0.0026,99.74003647431954,-13.313869100400012,-0.1334857051493859,-13.868485350221931,-0.13904632322640773,2020-01-23 10:00:00,2020-01-30 18:43:00,short,8396.21,9514.07,trailing-stop-loss
2020-10-14T09:53:44.539956,25b7698e-0e03-11eb-8d45-b42e9948224b,100.0,8213.37,2020-01-24 11:00:00,9555.9,2020-01-30 20:34:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01046474,10511.5,finished,0.01046474,100.000008966,0.2600000233116,2020-01-30 20:34:00,9555.9,0.01046474,100.2600089893116,9580.74534,0.0026,Kraken-BTC-EUR,sell,0.01046474,8187.1,finished,0.01046474,95.19554218460001,0.24750840967996002,2020-02-04 12:36:00,9096.79,0.01046474,94.94803377492005,9073.138346000002,0.0026,100.2600089893116,-4.804466781399981,-0.04792007132088099,-5.311975214391552,-0.05298199419628862,2020-01-30 20:34:00,2020-02-04 12:36:00,long,9555.9,9096.79,trailing-stop-loss
2020-10-14T09:53:44.752567,25d7da0c-0e03-11eb-8d45-b42e9948224b,100.0,9076.38,2020-02-04 13:21:00,10500.0,2020-02-13 13:48:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01042477,8633.3,finished,0.01042477,100.00002321580001,0.26000006036108003,2020-02-17 11:45:00,9592.54,0.01042477,99.74002315543893,9567.599396000001,0.0026,Kraken-BTC-EUR,buy,0.01042477,5065.5,finished,0.01042477,48.0056488592,0.12481468703392,2020-03-13 02:30:00,4604.96,0.01042477,48.13046354623392,4616.932896,0.0026,99.74002315543893,51.99437435660001,0.5212990002575982,51.609559609205014,0.5174408224146345,2020-02-17 11:45:00,2020-03-13 02:30:00,short,9592.54,4604.96,open-long
2020-10-14T09:53:45.111633,260ea406-0e03-11eb-8d45-b42e9948224b,100.0,3865.0,2020-03-13 02:15:00,10288.0,2020-02-19 17:29:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.02171572,5065.5,finished,0.02171572,100.0000219712,0.26000005712512,2020-03-13 02:30:00,4604.96,0.02171572,100.26002202832512,4616.932896,0.0026,Kraken-BTC-EUR,sell,0.02171572,4542.1,finished,0.02171572,109.5933755956,0.28494277654856,2020-03-13 02:51:00,5046.73,0.02171572,109.30843281905143,5033.608501999999,0.0026,100.26002202832512,9.593353624399995,0.09568473485563082,9.048410790726308,0.0902494394841643,2020-03-13 02:30:00,2020-03-13 02:51:00,long,4604.96,5046.73,trailing-stop-loss
2020-10-14T09:53:45.112293,260ebd88-0e03-11eb-8d45-b42e9948224b,100.0,4604.96,2020-03-13 02:30:00,5320.1,2020-03-13 02:44:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.02093014,4300.0,finished,0.02093014,100.000022892,0.2600000595192,2020-03-13 02:55:00,4777.8,0.02093014,99.7400228324808,4765.37772,0.0026000000000000003,Kraken-BTC-EUR,buy,0.02093014,6158.2,finished,0.02093014,117.1746678718,0.30465413646668,2020-03-13 03:28:00,5598.37,0.02093014,117.47932200826668,5612.925762,0.0026,99.7400228324808,-17.174644979799993,-0.17219411518128297,-17.739299175785874,-0.17785537512438776,2020-03-13 02:55:00,2020-03-13 03:28:00,short,4777.8,5598.37,open-long
2020-10-14T09:53:45.112992,260ed8d6-0e03-11eb-8d45-b42e9948224b,100.0,4777.8,2020-03-13 02:55:00,5598.37,2020-03-13 03:28:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01786234,6158.2,finished,0.01786234,99.99998838580001,0.25999996980308,2020-03-13 03:28:00,5598.37,0.01786234,100.25998835560308,5612.925762,0.0025999999999999994,Kraken-BTC-EUR,sell,0.01786234,4785.3,finished,0.01786234,94.9738831566,0.24693209620715997,2020-03-13 03:43:00,5316.99,0.01786234,94.72695106039284,5303.1658259999995,0.0026,100.25998835560308,-5.026105229200013,-0.0501307182619389,-5.533037295210249,-0.05518689345529963,2020-03-13 03:28:00,2020-03-13 03:43:00,long,5598.37,5316.99,trailing-stop-loss
2020-10-14T09:53:45.113912,260efcbc-0e03-11eb-8d45-b42e9948224b,100.0,5105.93,2020-03-13 04:35:00,5640.22,2020-03-13 03:31:00,100.0,10138.96,2020-07-27 08:11:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01958507,4595.3,finished,0.01958507,99.9999964651,0.25999999080926,2020-03-13 04:35:00,5105.93,0.01958507,99.73999647429073,5092.654582,0.0026000000000000003,Kraken-BTC-EUR,buy,0.01958507,6204.0,finished,0.01958507,110.4597948,0.28719546648,2020-03-13 08:05:00,5640.0,0.01958507,110.74699026648,5654.664,0.0026,99.73999647429073,-10.4597983349,-0.10487065073835397,-11.006993792189263,-0.11035686967390716,2020-03-13 04:35:00,2020-03-13 08:05:00,short,5105.93,5640.0,open-long
