timestamp,id,open_state.amount_quote,open_state.last_low,open_state.last_low_timestamp,open_state.last_high,open_state.last_high_timestamp,close_state.amount_quote,close_state.last_low,close_state.last_low_timestamp,close_state.last_high,close_state.last_high_timestamp,close_state.direction,open_order.market,open_order.type,open_order.amount,open_order.limit_price,open_order.status,open_order.exec_gross_amount_base,open_order.exec_gross_amount_quote,open_order.exec_fees_quote,open_order.finish_timestamp,open_order.exec_gross_price,open_order.exec_net_amount_base,open_order.exec_net_amount_quote,open_order.exec_net_price,open_order.exec_fees_percent,close_order.market,close_order.type,close_order.amount,close_order.limit_price,close_order.status,close_order.exec_gross_amount_base,close_order.exec_gross_amount_quote,close_order.exec_fees_quote,close_order.finish_timestamp,close_order.exec_gross_price,close_order.exec_net_amount_base,close_order.exec_net_amount_quote,close_order.exec_net_price,close_order.exec_fees_percent,size_quote,gross_profit_quote,gross_profit_percent,net_profit_quote,net_profit_percent,open_timestamp,close_timestamp,direction,open_price,close_price,close_trigger
2020-10-14T10:01:07.725901,2de03a36-0e04-11eb-b237-b42e9948224b,100.0,6860.0,2020-01-03 02:01:00,7232.75,2020-01-01 15:39:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01382967,7953.9,finished,0.01382967,99.9999927261,0.25999998108786,2020-01-03 04:44:00,7230.83,0.01382967,100.25999270718786,7249.630158,0.0026,Kraken-BTC-EUR,sell,0.01382967,8144.1,finished,0.01382967,125.1444072366,0.32537545881516,2020-02-26 12:06:00,9048.98,0.01382967,124.81903177778484,9025.452652,0.0026,100.25999270718786,25.1444145105,0.25079210392459306,24.55903907059698,0.2449535293935473,2020-01-03 04:44:00,2020-02-26 12:06:00,long,7230.83,9048.98,trailing-stop-loss
2020-10-14T10:01:08.651632,2e6d793c-0e04-11eb-b237-b42e9948224b,100.0,7153.16,2020-01-03 04:46:00,10500.0,2020-02-13 13:48:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01229234,7321.6,finished,0.01229234,100.000029751,0.2600000773526,2020-03-08 23:40:00,8135.15,0.01229234,99.7400296736474,8113.99861,0.0026,Kraken-BTC-EUR,buy,0.01229234,8869.1,finished,0.01229234,99.1104331052,0.25768712607352,2020-03-10 10:51:00,8062.78,0.01229234,99.36812023127352,8083.743228,0.0026,99.7400296736474,0.8895966457999975,0.008919153610749731,0.3719094423738767,0.003728788166504225,2020-03-08 23:40:00,2020-03-10 10:51:00,short,8135.15,8062.78,open-long
2020-10-14T10:01:08.673105,2e70bffc-0e04-11eb-b237-b42e9948224b,100.0,7650.95,2020-03-09 15:44:00,8169.0,2020-03-09 00:06:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01240267,8869.1,finished,0.01240267,99.99999962259999,0.25999999901876,2020-03-10 10:51:00,8062.78,0.01240267,100.25999962161875,8083.743227999999,0.0026000000000000003,Kraken-BTC-EUR,sell,0.01240267,6309.9,finished,0.01240267,86.95511936999999,0.22608331036199997,2020-03-12 10:35:00,7011.0,0.01240267,86.72903605963799,6992.7714,0.0026,100.25999962161875,-13.044880252599995,-0.1301105156775521,-13.530963561980755,-0.13495874339763228,2020-03-10 10:51:00,2020-03-12 10:35:00,long,8062.78,7011.0,trailing-stop-loss
2020-10-14T10:01:08.702143,2e752e52-0e04-11eb-b237-b42e9948224b,100.0,6311.0,2020-03-12 10:45:00,8158.42,2020-03-10 13:02:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01584535,5679.9,finished,0.01584535,100.00000385000001,0.26000001001,2020-03-12 10:45:00,6311.0,0.01584535,99.74000383999001,6294.5914,0.0026,Kraken-BTC-EUR,buy,0.01584535,7214.5,finished,0.01584535,103.9237878705,0.27020184846330003,2020-03-12 10:51:00,6558.63,0.01584535,104.19398971896331,6575.682438,0.0026000000000000003,99.74000383999001,-3.923784020499994,-0.039340123014180016,-4.453985878973299,-0.04465596257765038,2020-03-12 10:45:00,2020-03-12 10:51:00,short,6311.0,6558.63,open-long
2020-10-14T10:01:08.702604,2e754018-0e04-11eb-b237-b42e9948224b,100.0,6001.71,2020-03-12 10:48:00,6558.63,2020-03-12 10:51:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01524709,7214.5,finished,0.01524709,100.0000218867,0.26000005690542,2020-03-12 10:51:00,6558.63,0.01524709,100.26002194360542,6575.682438000001,0.0026,Kraken-BTC-EUR,sell,0.01524709,5160.9,finished,0.01524709,87.4310832452,0.22732081643752,2020-03-12 11:44:00,5734.28,0.01524709,87.20376242876247,5719.3708719999995,0.0026,100.26002194360542,-12.568938641499997,-0.12536341402927095,-13.05625951484295,-0.1302239842136368,2020-03-12 10:51:00,2020-03-12 11:44:00,long,6558.63,5734.28,trailing-stop-loss
2020-10-14T10:01:08.709113,2e763e5a-0e04-11eb-b237-b42e9948224b,100.0,5150.36,2020-03-12 23:24:00,6761.22,2020-03-12 10:54:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01941612,4635.3,finished,0.01941612,100.00000780319999,0.26000002028832,2020-03-12 23:24:00,5150.36,0.01941612,99.74000778291168,5136.969064,0.0026,Kraken-BTC-EUR,buy,0.01941612,5618.4,finished,0.01941612,99.169774512,0.2578414137312,2020-03-12 23:29:00,5107.6,0.01941612,99.4276159257312,5120.879760000001,0.0026,99.74000778291168,0.8302332911999883,0.008323974598107372,0.31239185718047224,0.003132061688429043,2020-03-12 23:24:00,2020-03-12 23:29:00,short,5150.36,5107.6,open-long
2020-10-14T10:01:08.709526,2e764e72-0e04-11eb-b237-b42e9948224b,100.0,4818.25,2020-03-12 23:28:00,5150.36,2020-03-12 23:24:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01957867,5618.4,finished,0.01957867,100.00001489200001,0.2600000387192,2020-03-12 23:29:00,5107.6,0.01957867,100.26001493071921,5120.879760000001,0.0026,Kraken-BTC-EUR,sell,0.01957867,3943.2,finished,0.01957867,85.7808100178,0.22303010604627999,2020-03-13 01:52:00,4381.34,0.01957867,85.55777991175371,4369.9485159999995,0.0026,100.26001493071921,-14.219204874200017,-0.14182328702051009,-14.702235018965496,-0.14664106153509857,2020-03-12 23:29:00,2020-03-13 01:52:00,long,5107.6,4381.34,trailing-stop-loss
2020-10-14T10:01:08.711500,2e769b84-0e04-11eb-b237-b42e9948224b,100.0,3902.7,2020-03-13 02:14:00,5107.6,2020-03-12 23:29:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.02562329,3512.4,finished,0.02562329,100.000013883,0.26000003609579997,2020-03-13 02:14:00,3902.7,0.02562329,99.74001384690419,3892.5529799999995,0.0026,Kraken-BTC-EUR,buy,0.02562329,4620.1,finished,0.02562329,107.62063656189999,0.27981365506093997,2020-03-13 02:19:00,4200.11,0.02562329,107.90045021696092,4211.030285999999,0.0026,99.74001384690419,-7.620622678899991,-0.07640486886834863,-8.160436370056729,-0.08181707677103976,2020-03-13 02:14:00,2020-03-13 02:19:00,short,3902.7,4200.11,open-long
2020-10-14T10:01:08.711912,2e76ab9c-0e04-11eb-b237-b42e9948224b,100.0,3865.0,2020-03-13 02:15:00,4200.11,2020-03-13 02:19:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.0238089,4620.1,finished,0.0238089,99.999998979,0.25999999734539997,2020-03-13 02:19:00,4200.11,0.0238089,100.2599989763454,4211.030286,0.0026,Kraken-BTC-EUR,sell,0.0238089,4366.2,finished,0.0238089,115.504830837,0.3003125601762,2020-03-13 04:57:00,4851.33,0.0238089,115.2045182768238,4838.716542,0.0026,100.2599989763454,15.504831858000003,0.15464623993920146,14.944519300478404,0.14905764465451773,2020-03-13 02:19:00,2020-03-13 04:57:00,long,4200.11,4851.33,trailing-stop-loss
2020-10-14T10:01:08.753722,2e7d0d16-0e04-11eb-b237-b42e9948224b,100.0,4048.51,2020-03-13 02:21:00,5990.35,2020-03-13 13:34:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.02177041,4134.1,finished,0.02177041,99.99998358990001,0.25999995733374004,2020-03-16 10:03:00,4593.39,0.02177041,99.73998363256626,4581.447186,0.0026,Kraken-BTC-EUR,buy,0.02177041,5277.4,finished,0.02177041,104.4463721283,0.27156056753358,2020-03-16 12:09:00,4797.63,0.02177041,104.71793269583358,4810.103838,0.0026,99.73998363256626,-4.446388538399987,-0.044579800160987684,-4.977949063267317,-0.04990926288503981,2020-03-16 10:03:00,2020-03-16 12:09:00,short,4593.39,4797.63,open-long
